long_term_incentive,expenses,exercised_stock_options,from_messages,salary,director_fees,total_payments,restricted_stock,from_poi_to_this_person,from_this_person_to_poi,total_stock_value,bonus,restricted_stock_deferred,loan_advances,shared_receipt_with_poi,other,deferred_income,deferral_payments,to_messages,poi
756893.7227045781,53103.22282504421,5127155.0,381.69279692360664,302421.8512597319,112865.09483774428,2675438.8060913244,950730.0,51.08793722236949,11.29159984949867,6077885.0,1120971.818263421,-536739.3436891115,-1487920.1432779692,823.7843612991096,396033.28195326775,-1276130.6404549144,858471.3694091495,1340.4566410011612,0
304805.0,13868.0,1729541.0,2195.0,201955.0,541409.8435487311,4484442.0,126027.0,47.0,65.0,1729541.0,4175000.0,-126027.0,-814240.2148963113,1407.0,152.0,-3081055.0,2869717.0,2902.0,0
422158.0,116337.0,281073.0,136.0,248146.0,37714.4022048584,1576511.0,213063.0,24.0,6.0,494136.0,600000.0,-10801.474662500608,1681109.5517096953,2477.0,2401.0,84524.93463302235,187469.0,3136.0,0
586068.6534673816,54067.787856679126,431750.0,624.0001090806624,172248.73573327903,108750.0,83750.0,44093.0,61.681845121181006,50.31756634925024,431750.0,920894.4058302704,-44093.0,3361.0928477163543,989.266646006547,-418553.8043911089,-25000.0,373081.66452911496,1848.6027009286918,0
641694.825101664,1413.0,2397945.6396371624,662.8700075122108,209833.62076207134,108579.0,84992.0,1152184.2066837188,58.383340298114824,47.218254308862285,3145265.236780552,741472.1586138762,-508181.94662254583,-1788320.9813426845,833.5698946261718,-237841.4591099592,-25000.0,921008.6846960047,1787.6179361273535,0
638879.3632089886,49288.0,2387705.0935340873,41.0,216880.60359610734,87901.88553667953,49288.0,1212767.1666175153,13.0,1.0,3215554.8952949084,773672.0043067946,-525467.1582964697,-2129460.5464805216,761.0,-191196.62223365344,-275948.9377112174,983896.4017256233,1486.0,0
622709.0037450951,228763.0,506765.0,49.0,263413.0,76651.10543072803,1318763.0,441096.0,52.0,0.0,947861.0,900000.0,-66346.64210639297,889134.2671088338,1469.0,51587.0,-125000.0,289925.5843815787,1744.0,0
654266.641943172,54998.12711208384,754966.0,34.0,255584.98734929762,75345.4134650646,2627830.2464460805,363428.0,35.0,5.0,1118394.0,1029376.6372432755,-111550.2596682279,1362572.4597576093,589.0,323569.9993303544,-613529.8597781379,751919.8126102382,719.0,0
156250.0,8409.0,4160672.0,133.99901123507004,76399.0,-215438.04675014399,394475.0,201483.0,-11.066412556057962,-82.79461013101829,4221891.0,100000.0,-140264.0,-1272603.7709833882,-556.9719303594948,202052.0,-200000.0,51365.0,-811.8952359571122,0
643926.2546696677,31653.0,28798.0,67.0,655037.0,-404763.65495652566,1386690.0,-1476029.8127528972,7.0,0.0,28798.0,300000.0,134297.68049898755,400000.0,728.0,5655707.245964523,313319.64059656294,969972.5748114645,898.0,0
713868.610794605,59089.33624230003,2604490.0,29.0,123862.26462826598,137864.0,-1112297.947088117,-2604490.0,0.0,1.0,-3372016.4558064975,-4367084.602418849,334465.5642602416,15456290.0,463.0,137864.0,15456290.0,-2088569.8315625954,523.0,0
75000.0,53656.2883461497,2156992.8715361296,15.0,261809.0,8658.541705389245,477557.0,307301.0,29.0,7.0,2254671.971897758,300000.0,-307301.0,-600276.1968663402,196.0,540.0,-159792.0,405144.5299894331,312.0,0
304805.0,600.0,825464.0,125.0,248017.0,-7623.208438441041,1054637.0,189041.0,0.0,0.0,1014505.0,500000.0,-168384.13577767665,93074.89080829482,23.0,1215.0,-572293.9924563258,573668.0383974473,1088.0,0
593079.0982152801,55097.0,192758.0,746.2686197964672,169563.22182453703,107657.17311359858,55097.0,681074.2314320568,54.98749994008146,53.856288413275145,192758.0,557955.6183593082,-252411.72486797685,505769.44871391275,1149.998770414421,-284933.14465656155,1038364.7199099311,795161.0910219721,2210.2070154086687,0
125000.0,57580.0,400478.0,45.0,229284.0,-42991.81077257698,812194.0,196983.0,11.0,2.0,597461.0,400000.0,-143447.02117090297,109996.37624421762,395.0,330.0,-512482.35444636474,545083.9563623234,2192.0,0
375304.0,48405.0,636246.0,44.0,231946.0,45768.74772210984,1566469.0,259907.0,10.0,27.0,896153.0,850000.0,-136944.34585826428,438996.1606438544,178.0,60814.0,-672011.7668197602,703953.7855593574,209.0,0
642437.0371178897,28164.0,2344609.1208727113,14.0,221003.0,-55997.38345607395,319941.0,1023786.2822535175,10.0,3.0,3131873.6259137187,70000.0,-508253.1172323307,-1505839.9766840988,114.0,774.0,-211290.3838100689,738049.3471613257,176.0,0
790097.2366686668,53947.0,8308552.0,582.9308879494353,158403.0,-22048.629138436372,360300.0,3576206.0,41.63487504663513,67.4224936067738,11884758.0,950205.4898675096,-1433828.4601599267,-8439709.31922862,1009.7292893598292,147950.0,-2594430.412072323,1788459.5842059692,2333.6879660380073,1
1391010.8498421633,77978.0,30766064.0,-1233.1950668350905,249951.99185788515,626468.6318807483,91093.0,4231160.421673351,-58.16498150889649,-131.39770145268946,30766064.0,-1281378.872266667,-2873982.720850842,-7071683.5277230535,-91.96165694834781,2856.0,8142200.378168163,10259.0,-1033.2600512430072,1
556416.0,3475.0,1550019.0,63.0,250100.0,23259.83146493495,1410464.0,315068.0,305.0,14.0,1865087.0,600000.0,-246510.46704469708,-131230.30310920335,1902.0,473.0,-715072.9676052341,670233.2756910537,2572.0,0
484000.0,51124.0,8831913.0,909.0,492375.0,402029.7483561059,550981.0,1787380.0,64.0,20.0,8831913.0,800000.0,-1787380.0,-6617716.038032062,1401.0,7482.0,-1284000.0,2820779.057936687,2181.0,0
1617011.0,86987.0,10433518.0,21.0,1060932.0,-196427.33528293043,17252530.0,4188667.0,242.0,6.0,14622185.0,2000000.0,-1765994.7914141538,2000000.0,2979.0,7427621.0,-3367011.0,6426990.0,3275.0,0
1069879.0812602253,32047.0,15364167.0,505.72427794575515,261879.0,-208099.29912910957,3123383.0,8453763.0,19.688822126628196,90.51648858743502,23817930.0,1000000.0,-2695803.6256022286,-13519755.744909631,1280.4892607535585,1829457.0,-3831989.388613034,2823622.1960219536,3186.244417264592,0
638074.4649468699,55293.71669013597,115356.12653429061,1061.0,239272.23122416437,77839.08654479907,2440392.185700775,346663.0,35.0,38.0,346663.0,942582.5953454402,-68532.05633342703,1879477.2981168416,571.0,267007.32599639613,-192020.4416537388,735599.8522217032,2649.0,0
590869.3992135365,129142.0,-97206.81014262373,548.0145990186369,239671.0,-2941.947046699206,827696.0,145796.0,29.89814288100188,30.409329608357062,63014.0,400000.0,-82782.0,818382.5607058272,1154.310614037724,69.0,-201641.0,260455.0,1932.451953550335,0
650691.8759246343,55128.26581957189,664375.0,215.0,252439.13905433798,85478.08753715755,2669620.518261075,94556.0,25.0,2.0,758931.0,1037316.3266736506,-48994.67046212123,1705259.4712365868,508.0,310863.3728561802,-551316.3085810072,673948.3062518076,1433.0,0
600802.8487208794,54806.54569252003,176378.0,569.3818545878343,163769.35829853802,94962.64988561635,50591.0,603024.1843980169,44.60137074239078,46.303284811711954,176378.0,381341.81497011165,-83872.91837638384,1689704.0729044913,1063.185088651037,-190467.15479760547,1773924.9907343034,50591.0,2003.2996151824482,0
665220.245822932,55540.274832067094,759557.0,632.9950864905105,214553.870424008,121293.1995725501,2393139.007666413,603534.3454125279,58.8472060213042,44.00047493557743,759557.0,658044.4773922092,-155299.01721781876,2767388.9717766005,1148.54749981731,231641.32868784107,1180914.8623963287,702426.3843366408,2068.984774309676,0
300000.0,127017.0,671737.0,61.0,309946.0,-4843.672658379946,1587421.0,1248318.0,53.0,15.0,1920055.0,700000.0,-329241.9884000958,-273586.92889063444,2271.0,150458.0,-713149.0071985701,885760.5114175216,2374.0,1
638702.7885957903,53041.37146936341,2395689.3971914076,687.9902247992432,227744.71948130336,125034.0,3750.0,1138617.6240023829,56.30682929938656,55.08519947911283,3161212.9233231028,805328.6999064438,-517519.9692398912,-1972541.757557225,1154.3430135650374,-301423.0530257765,-121284.0,952360.9459575063,2209.989367860835,0
312500.0,28093.0,2165172.0,19.0,85274.0,-471387.9506728897,1979596.0,3654808.0,28.0,5.0,5819980.0,-551209.3252768889,-864041.2128519997,-2297332.1624762216,437.0,1553729.0,-806492.2450900101,1177419.4894131734,496.0,0
275000.0,53892.73832585613,591250.0,19.0,247338.0,-83863.61409044794,399393.0,576792.0,10.0,11.0,1168042.0,300000.0,-241267.84580287687,-704082.2443504296,379.0,152055.0,-575000.0,561176.7737407603,460.0,0
5145434.0,8211.0,2070306.0,230.0,349487.0,-100459.62716037132,8407016.0,972141.9630730192,8.0,0.0,2070306.0,-988613.7766518295,-79209.47086604204,11027700.002780925,477.0,2818454.0,4447455.797590212,85430.0,1522.0,0
769862.0,54102.7143136293,2542813.0,1053.0,330546.0,61659.066992625565,2355702.0,901657.0,156.0,71.0,3444470.0,900000.0,-320355.7203008916,-1258.4476205370156,2333.0,400572.0,-694862.0,649584.0,3523.0,0
640062.5100578885,53040.75868716087,2385035.996785128,686.7333392303279,230306.28522999003,119292.0,119292.0,1151844.3359605146,56.22409074085865,53.08583319261769,3196205.860206547,848366.0371384554,-516758.5881774598,-2031440.3925560848,1146.7618360435058,-254010.05624951283,-285128.704085272,971957.0517365683,2184.0976554476656,0
350000.0,30674.0,-86098.29529145593,49.0,415189.0,39830.91581354922,1868758.0,2502063.0,58.0,12.0,2502063.0,1000000.0,-339446.5368185366,136829.49086192355,1585.0,307895.0,-235000.0,650628.4606244317,1892.0,1
677722.444527237,53420.78428500099,3181250.0,29.0,265214.0,28139.55028969643,1092663.0,563798.0,0.0,0.0,3745048.0,600000.0,-300525.6244161747,-764425.5863690216,300.0,207687.61935557495,-392331.5353782118,227449.0,533.0,0
614348.4882006992,96268.0,765920.0,22.0,278601.0,66931.01276163646,875760.0,315068.0,188.0,11.0,1080988.0,800000.0,-109240.77813712196,248320.24814222418,772.0,891.0,-300000.0,303822.22884281375,865.0,0
71023.0,125978.0,384728.0,16.0,274975.0,-23122.312700659415,1272284.0,393818.0,52.0,6.0,778546.0,600000.0,-129525.19950266936,410617.27001215646,874.0,200308.0,-508331.1434708165,564225.7124481524,873.0,1
