household_type,income_group,year,inc_before_transfers_taxes,market_income,wages,employee_contrib_deferred_comp,employer_contrib_health_ins,employer_share_payroll_taxes,federal_unemployment_tax,corp_tax_borne_by_labor,business_income,capital_gains,tax_exempt_interest,taxable_interest,positive_rental_income,dividends,corp_tax_borne_by_capital,other_market_income,social_insurance_benefits,social_security,medicare,unemployment_insurance,workers_compensation
hh_with_children,all_quintiles,2003,104600.0,102000.0,70900.0,2200.0,5000.0,4700.0,100.0,700.0,7800.0,3500.0,300.0,900.0,500.0,900.0,1300.0,3200.0,2600.0,1200.0,600.0,700.0,200.0
hh_with_children,all_quintiles,2004,111100.0,108500.0,73100.0,2400.0,5600.0,4800.0,100.0,900.0,8700.0,5200.0,300.0,900.0,500.0,1200.0,1600.0,3300.0,2600.0,1300.0,700.0,500.0,200.0
hh_with_children,all_quintiles,2005,115600.0,113100.0,73800.0,2500.0,5700.0,4800.0,100.0,1100.0,9600.0,6800.0,300.0,1200.0,500.0,1200.0,2100.0,3200.0,2500.0,1200.0,700.0,400.0,200.0
hh_with_children,all_quintiles,2006,121300.0,118800.0,75300.0,2600.0,5700.0,4900.0,100.0,1200.0,10300.0,8400.0,500.0,1700.0,500.0,1500.0,2500.0,3400.0,2500.0,1300.0,800.0,400.0,100.0
hh_with_children,all_quintiles,2007,126800.0,124100.0,78900.0,2700.0,5400.0,5100.0,100.0,1100.0,10100.0,9900.0,500.0,2100.0,600.0,1800.0,2300.0,3500.0,2700.0,1400.0,800.0,400.0,100.0
hh_with_children,all_quintiles,2008,119100.0,116100.0,78400.0,2800.0,5400.0,5100.0,100.0,700.0,9000.0,5400.0,500.0,1700.0,600.0,1600.0,1400.0,3500.0,3000.0,1400.0,900.0,500.0,100.0
hh_with_children,all_quintiles,2009,110900.0,106900.0,74600.0,2600.0,5400.0,4900.0,100.0,500.0,8700.0,2500.0,400.0,1100.0,500.0,1100.0,1000.0,3600.0,4000.0,1600.0,1000.0,1300.0,100.0
hh_with_children,all_quintiles,2010,115500.0,111500.0,75000.0,2500.0,5200.0,4900.0,100.0,700.0,9600.0,4600.0,400.0,1100.0,600.0,1400.0,1700.0,3600.0,4000.0,1500.0,1000.0,1400.0,100.0
hh_with_children,all_quintiles,2011,114500.0,110900.0,75800.0,2600.0,5200.0,4900.0,100.0,700.0,9600.0,4100.0,400.0,800.0,600.0,1300.0,1500.0,3400.0,3700.0,1500.0,1000.0,1000.0,100.0
hh_with_children,all_quintiles,2012,119400.0,115900.0,76100.0,2600.0,5100.0,4900.0,100.0,800.0,11300.0,6100.0,300.0,800.0,600.0,1800.0,1700.0,3500.0,3500.0,1500.0,1100.0,800.0,100.0
hh_with_children,all_quintiles,2013,119300.0,116100.0,77800.0,2800.0,5200.0,5100.0,100.0,900.0,10900.0,5000.0,300.0,800.0,700.0,1500.0,1900.0,3300.0,3200.0,1600.0,1000.0,600.0,100.0
hh_with_children,all_quintiles,2014,123300.0,120100.0,79200.0,2800.0,5100.0,5100.0,100.0,1000.0,11300.0,6900.0,300.0,700.0,700.0,1700.0,2100.0,3300.0,3200.0,1700.0,1000.0,400.0,100.0
hh_with_children,all_quintiles,2015,130000.0,126800.0,83300.0,3000.0,5200.0,5300.0,100.0,1000.0,12500.0,7200.0,300.0,800.0,600.0,1800.0,2100.0,3500.0,3200.0,1800.0,1000.0,300.0,100.0
hh_with_children,all_quintiles,2016,127600.0,124600.0,83400.0,3100.0,5400.0,5400.0,100.0,900.0,11900.0,5900.0,300.0,700.0,600.0,1600.0,1900.0,3400.0,3000.0,1600.0,1000.0,300.0,100.0
hh_with_children,lowest_quintile,1979,21600.0,20000.0,15700.0,0.0,800.0,900.0,100.0,200.0,600.0,200.0,0.0,300.0,100.0,0.0,200.0,800.0,1600.0,1000.0,200.0,300.0,100.0
hh_with_children,lowest_quintile,1980,20800.0,19300.0,15300.0,0.0,800.0,900.0,100.0,200.0,500.0,100.0,0.0,400.0,100.0,100.0,100.0,900.0,1500.0,800.0,200.0,400.0,100.0
hh_with_children,lowest_quintile,1981,20300.0,18800.0,15100.0,0.0,700.0,1000.0,100.0,100.0,300.0,100.0,0.0,400.0,100.0,100.0,100.0,800.0,1400.0,800.0,200.0,400.0,100.0
hh_with_children,lowest_quintile,1982,19300.0,17600.0,14100.0,0.0,800.0,900.0,100.0,100.0,300.0,100.0,0.0,500.0,100.0,100.0,100.0,600.0,1700.0,700.0,200.0,700.0,100.0
hh_with_children,lowest_quintile,1983,18300.0,16700.0,13400.0,0.0,700.0,900.0,100.0,100.0,300.0,100.0,0.0,400.0,100.0,100.0,100.0,500.0,1600.0,700.0,200.0,700.0,100.0
hh_with_children,lowest_quintile,1984,19700.0,18400.0,14500.0,0.0,800.0,1000.0,100.0,100.0,500.0,100.0,0.0,400.0,100.0,100.0,100.0,700.0,1300.0,700.0,200.0,300.0,100.0
hh_with_children,lowest_quintile,1985,19400.0,18000.0,14300.0,0.0,800.0,1000.0,100.0,100.0,500.0,100.0,0.0,400.0,100.0,0.0,100.0,500.0,1300.0,700.0,200.0,400.0,100.0
hh_with_children,lowest_quintile,1986,19200.0,17800.0,13700.0,0.0,800.0,1000.0,100.0,100.0,800.0,100.0,0.0,300.0,100.0,0.0,100.0,600.0,1400.0,700.0,200.0,400.0,100.0
hh_with_children,lowest_quintile,1987,17500.0,16100.0,12100.0,0.0,800.0,900.0,100.0,100.0,800.0,100.0,0.0,300.0,100.0,100.0,100.0,600.0,1400.0,700.0,200.0,300.0,100.0
hh_with_children,lowest_quintile,1988,18500.0,17100.0,12500.0,0.0,800.0,900.0,100.0,100.0,1100.0,100.0,0.0,300.0,100.0,100.0,100.0,800.0,1400.0,700.0,200.0,300.0,100.0
hh_with_children,lowest_quintile,1989,19600.0,18300.0,13400.0,100.0,900.0,1000.0,100.0,100.0,1300.0,100.0,0.0,300.0,100.0,100.0,100.0,900.0,1300.0,700.0,200.0,300.0,100.0
hh_with_children,lowest_quintile,1990,20900.0,19700.0,14900.0,100.0,900.0,1100.0,100.0,100.0,1200.0,0.0,0.0,400.0,100.0,100.0,100.0,700.0,1200.0,500.0,200.0,300.0,200.0
hh_with_children,lowest_quintile,1991,21200.0,19900.0,15400.0,100.0,900.0,1200.0,100.0,100.0,1000.0,100.0,0.0,300.0,100.0,100.0,100.0,600.0,1300.0,500.0,200.0,500.0,200.0
hh_with_children,lowest_quintile,1992,21700.0,20200.0,15500.0,100.0,1000.0,1200.0,100.0,100.0,1000.0,100.0,0.0,200.0,100.0,100.0,100.0,600.0,1600.0,500.0,200.0,700.0,100.0
hh_with_children,lowest_quintile,1993,22100.0,20700.0,15500.0,100.0,1000.0,1200.0,100.0,200.0,1300.0,100.0,0.0,200.0,100.0,100.0,100.0,800.0,1400.0,500.0,200.0,500.0,100.0
hh_with_children,lowest_quintile,1994,22100.0,20800.0,15500.0,100.0,1200.0,1200.0,100.0,200.0,1300.0,100.0,0.0,200.0,100.0,100.0,100.0,700.0,1200.0,500.0,200.0,300.0,100.0
hh_with_children,lowest_quintile,1995,24400.0,23300.0,17400.0,200.0,1300.0,1300.0,100.0,200.0,1500.0,100.0,0.0,200.0,100.0,100.0,100.0,600.0,1200.0,500.0,200.0,300.0,100.0
hh_with_children,lowest_quintile,1996,24500.0,23300.0,17300.0,200.0,1500.0,1300.0,100.0,200.0,1500.0,100.0,0.0,200.0,100.0,100.0,100.0,600.0,1200.0,500.0,200.0,400.0,100.0
hh_with_children,lowest_quintile,1997,26200.0,24900.0,18600.0,200.0,1500.0,1400.0,100.0,200.0,1700.0,100.0,0.0,200.0,100.0,100.0,100.0,700.0,1300.0,600.0,300.0,300.0,100.0
hh_with_children,lowest_quintile,1998,27700.0,26600.0,20100.0,200.0,1500.0,1500.0,100.0,200.0,1800.0,100.0,0.0,200.0,100.0,100.0,100.0,700.0,1000.0,400.0,200.0,300.0,100.0
hh_with_children,lowest_quintile,1999,28600.0,27500.0,20300.0,200.0,1500.0,1600.0,100.0,200.0,2200.0,200.0,0.0,200.0,100.0,100.0,100.0,800.0,1100.0,500.0,200.0,300.0,100.0
hh_with_children,lowest_quintile,2000,27700.0,26600.0,19600.0,200.0,1600.0,1500.0,100.0,200.0,1900.0,100.0,0.0,200.0,100.0,100.0,100.0,900.0,1100.0,500.0,300.0,300.0,100.0
hh_with_children,lowest_quintile,2001,26800.0,25500.0,19400.0,200.0,1500.0,1500.0,100.0,100.0,1700.0,100.0,0.0,200.0,100.0,100.0,100.0,400.0,1300.0,500.0,300.0,400.0,100.0
hh_with_children,lowest_quintile,2002,27500.0,26000.0,19700.0,100.0,1600.0,1500.0,100.0,100.0,1900.0,0.0,0.0,200.0,100.0,100.0,100.0,600.0,1500.0,500.0,300.0,600.0,100.0
hh_with_children,lowest_quintile,2003,26500.0,25100.0,18900.0,100.0,1700.0,1400.0,100.0,200.0,1900.0,0.0,0.0,100.0,100.0,100.0,100.0,400.0,1400.0,500.0,300.0,600.0,100.0
hh_with_children,lowest_quintile,2004,27300.0,25900.0,19500.0,100.0,1800.0,1400.0,100.0,200.0,2000.0,0.0,0.0,100.0,100.0,100.0,100.0,400.0,1400.0,500.0,300.0,500.0,100.0
hh_with_children,lowest_quintile,2005,27700.0,26500.0,19800.0,100.0,1800.0,1500.0,100.0,300.0,2100.0,100.0,0.0,100.0,100.0,100.0,100.0,400.0,1300.0,500.0,300.0,400.0,100.0
hh_with_children,lowest_quintile,2006,28100.0,27100.0,20200.0,100.0,1800.0,1500.0,100.0,300.0,2000.0,100.0,0.0,100.0,100.0,100.0,100.0,400.0,1000.0,400.0,200.0,300.0,0.0
hh_with_children,lowest_quintile,2007,30400.0,29400.0,22000.0,200.0,1700.0,1700.0,100.0,300.0,2200.0,100.0,0.0,200.0,100.0,100.0,100.0,800.0,1000.0,400.0,200.0,400.0,100.0
hh_with_children,lowest_quintile,2008,29500.0,28100.0,21500.0,200.0,1500.0,1600.0,100.0,200.0,1800.0,100.0,0.0,200.0,100.0,100.0,100.0,700.0,1400.0,500.0,300.0,600.0,100.0
hh_with_children,lowest_quintile,2009,28200.0,26100.0,19700.0,200.0,1400.0,1500.0,100.0,100.0,2000.0,0.0,0.0,100.0,100.0,100.0,100.0,700.0,2100.0,500.0,300.0,1300.0,0.0
hh_with_children,lowest_quintile,2010,28200.0,26000.0,19300.0,200.0,1300.0,1400.0,100.0,200.0,2400.0,0.0,0.0,100.0,100.0,100.0,100.0,700.0,2200.0,400.0,300.0,1400.0,0.0
hh_with_children,lowest_quintile,2011,28300.0,26400.0,19700.0,200.0,1300.0,1500.0,100.0,200.0,2500.0,0.0,0.0,100.0,100.0,100.0,100.0,700.0,1900.0,500.0,300.0,1100.0,0.0
hh_with_children,lowest_quintile,2012,27000.0,25400.0,18600.0,200.0,1300.0,1400.0,0.0,200.0,2600.0,0.0,0.0,100.0,100.0,100.0,100.0,800.0,1600.0,400.0,400.0,700.0,100.0
hh_with_children,lowest_quintile,2013,27900.0,26700.0,19600.0,200.0,1400.0,1500.0,0.0,200.0,2600.0,100.0,0.0,100.0,100.0,100.0,100.0,700.0,1200.0,400.0,300.0,500.0,0.0
hh_with_children,lowest_quintile,2014,28300.0,27100.0,20100.0,200.0,1400.0,1500.0,0.0,200.0,2700.0,100.0,0.0,0.0,100.0,100.0,100.0,600.0,1200.0,500.0,300.0,300.0,0.0
hh_with_children,lowest_quintile,2015,29600.0,28700.0,21600.0,200.0,1400.0,1600.0,0.0,200.0,2500.0,100.0,0.0,0.0,100.0,100.0,100.0,700.0,1000.0,400.0,300.0,300.0,0.0
hh_with_children,lowest_quintile,2016,30400.0,29400.0,22200.0,200.0,1500.0,1700.0,0.0,200.0,2600.0,0.0,0.0,0.0,100.0,100.0,100.0,600.0,1000.0,400.0,300.0,200.0,0.0
hh_with_children,second_quintile,1979,46900.0,45100.0,36300.0,0.0,2000.0,2100.0,100.0,500.0,1500.0,200.0,0.0,500.0,100.0,100.0,200.0,1400.0,1900.0,1200.0,200.0,300.0,200.0
hh_with_children,second_quintile,1980,44500.0,42300.0,34400.0,0.0,1700.0,2000.0,100.0,400.0,1400.0,200.0,0.0,600.0,100.0,100.0,200.0,1300.0,2200.0,1200.0,200.0,600.0,200.0
hh_with_children,second_quintile,1981,45000.0,42900.0,34700.0,0.0,1700.0,2200.0,100.0,300.0,1200.0,200.0,0.0,600.0,100.0,100.0,100.0,1400.0,2100.0,1200.0,200.0,600.0,100.0
hh_with_children,second_quintile,1982,44000.0,41400.0,33300.0,0.0,1900.0,2100.0,100.0,200.0,1200.0,200.0,0.0,800.0,100.0,100.0,100.0,1400.0,2600.0,1200.0,300.0,1000.0,200.0
hh_with_children,second_quintile,1983,43100.0,40500.0,32400.0,0.0,2000.0,2100.0,100.0,200.0,1200.0,300.0,0.0,600.0,100.0,100.0,100.0,1200.0,2500.0,1200.0,200.0,900.0,200.0
hh_with_children,second_quintile,1984,46100.0,44000.0,35400.0,100.0,2000.0,2400.0,100.0,300.0,1300.0,200.0,0.0,600.0,100.0,100.0,100.0,1400.0,2000.0,1000.0,200.0,600.0,200.0
hh_with_children,second_quintile,1985,45900.0,43600.0,34500.0,200.0,2000.0,2400.0,100.0,300.0,1400.0,200.0,0.0,700.0,100.0,100.0,100.0,1600.0,2300.0,1200.0,300.0,500.0,300.0
hh_with_children,second_quintile,1986,46600.0,44300.0,34700.0,200.0,2000.0,2400.0,100.0,300.0,1800.0,200.0,0.0,600.0,100.0,100.0,100.0,1600.0,2300.0,1200.0,300.0,600.0,200.0
hh_with_children,second_quintile,1987,46000.0,43800.0,33700.0,200.0,2300.0,2400.0,100.0,300.0,2000.0,200.0,0.0,600.0,100.0,100.0,200.0,1500.0,2200.0,1200.0,400.0,400.0,200.0
hh_with_children,second_quintile,1988,46600.0,44300.0,34200.0,200.0,2300.0,2500.0,100.0,300.0,1800.0,100.0,0.0,600.0,100.0,200.0,200.0,1700.0,2300.0,1200.0,400.0,400.0,300.0
hh_with_children,second_quintile,1989,46800.0,44600.0,34000.0,300.0,2300.0,2500.0,100.0,300.0,2100.0,100.0,0.0,600.0,100.0,100.0,200.0,1700.0,2300.0,1200.0,400.0,400.0,300.0
hh_with_children,second_quintile,1990,47800.0,45600.0,35200.0,300.0,2300.0,2700.0,100.0,300.0,2000.0,100.0,0.0,600.0,100.0,100.0,100.0,1800.0,2100.0,1100.0,400.0,400.0,300.0
hh_with_children,second_quintile,1991,46200.0,43800.0,33700.0,300.0,2300.0,2500.0,100.0,300.0,1600.0,200.0,0.0,600.0,100.0,100.0,100.0,1900.0,2400.0,1100.0,400.0,600.0,300.0
hh_with_children,second_quintile,1992,45400.0,42900.0,32500.0,300.0,2400.0,2500.0,100.0,300.0,1800.0,200.0,0.0,400.0,100.0,100.0,100.0,2000.0,2500.0,1100.0,400.0,700.0,200.0
hh_with_children,second_quintile,1993,45300.0,42700.0,32500.0,300.0,2500.0,2400.0,100.0,300.0,1600.0,200.0,0.0,300.0,200.0,100.0,200.0,1900.0,2500.0,1200.0,500.0,700.0,200.0
hh_with_children,second_quintile,1994,45800.0,43400.0,32700.0,400.0,2700.0,2500.0,100.0,400.0,1800.0,100.0,0.0,300.0,200.0,100.0,200.0,2000.0,2400.0,1200.0,500.0,500.0,200.0
hh_with_children,second_quintile,1995,48200.0,45800.0,34600.0,500.0,3000.0,2600.0,100.0,400.0,1600.0,100.0,0.0,300.0,100.0,100.0,200.0,2000.0,2400.0,1300.0,500.0,400.0,200.0
hh_with_children,second_quintile,1996,47900.0,45700.0,34300.0,500.0,3000.0,2600.0,100.0,400.0,1600.0,200.0,0.0,300.0,100.0,100.0,200.0,2100.0,2200.0,1200.0,500.0,400.0,100.0
hh_with_children,second_quintile,1997,50000.0,47700.0,36200.0,600.0,2700.0,2800.0,100.0,500.0,1800.0,200.0,0.0,300.0,100.0,100.0,200.0,2100.0,2200.0,1200.0,500.0,300.0,100.0
hh_with_children,second_quintile,1998,52100.0,49800.0,37800.0,700.0,2800.0,2900.0,100.0,400.0,2000.0,300.0,0.0,300.0,100.0,100.0,100.0,2200.0,2300.0,1200.0,600.0,300.0,100.0
hh_with_children,second_quintile,1999,54000.0,51700.0,39000.0,700.0,2800.0,3000.0,100.0,400.0,2200.0,300.0,0.0,300.0,100.0,200.0,200.0,2400.0,2300.0,1200.0,600.0,400.0,100.0
hh_with_children,second_quintile,2000,54800.0,52500.0,39600.0,800.0,2900.0,3000.0,100.0,400.0,1900.0,300.0,0.0,300.0,100.0,200.0,100.0,2500.0,2300.0,1200.0,600.0,300.0,200.0
hh_with_children,second_quintile,2001,54400.0,51800.0,39400.0,800.0,3100.0,3000.0,100.0,300.0,1900.0,100.0,0.0,300.0,200.0,100.0,100.0,2400.0,2600.0,1300.0,700.0,500.0,200.0
hh_with_children,second_quintile,2002,53300.0,50600.0,38600.0,500.0,3200.0,2900.0,100.0,300.0,2100.0,-0.0,0.0,200.0,200.0,100.0,100.0,2400.0,2700.0,1200.0,600.0,800.0,100.0
hh_with_children,second_quintile,2003,52900.0,50100.0,37900.0,500.0,3500.0,2900.0,100.0,400.0,2100.0,0.0,0.0,200.0,100.0,100.0,100.0,2300.0,2700.0,1200.0,600.0,800.0,100.0
hh_with_children,second_quintile,2004,54600.0,51900.0,38700.0,500.0,4000.0,2900.0,100.0,500.0,2000.0,100.0,0.0,100.0,100.0,100.0,100.0,2600.0,2700.0,1300.0,700.0,500.0,200.0
hh_with_children,second_quintile,2005,54700.0,52200.0,38800.0,500.0,4000.0,2900.0,100.0,600.0,2200.0,100.0,0.0,200.0,100.0,100.0,100.0,2500.0,2500.0,1200.0,700.0,400.0,100.0
hh_with_children,second_quintile,2006,55800.0,53200.0,39400.0,500.0,4100.0,3000.0,100.0,700.0,2300.0,200.0,0.0,200.0,100.0,100.0,200.0,2300.0,2600.0,1300.0,800.0,400.0,100.0
hh_with_children,second_quintile,2007,59100.0,56500.0,42500.0,600.0,3900.0,3200.0,100.0,600.0,2300.0,200.0,0.0,300.0,100.0,100.0,100.0,2400.0,2600.0,1300.0,800.0,400.0,100.0
hh_with_children,second_quintile,2008,57100.0,54300.0,40900.0,600.0,3700.0,3100.0,100.0,300.0,2100.0,100.0,0.0,300.0,200.0,100.0,100.0,2600.0,2800.0,1300.0,900.0,600.0,100.0
hh_with_children,second_quintile,2009,55500.0,51600.0,38800.0,500.0,3700.0,2900.0,100.0,300.0,2200.0,-0.0,0.0,200.0,100.0,100.0,100.0,2600.0,3900.0,1300.0,900.0,1600.0,100.0
hh_with_children,second_quintile,2010,54500.0,50800.0,38000.0,500.0,3500.0,2800.0,100.0,400.0,2400.0,0.0,0.0,100.0,200.0,100.0,100.0,2700.0,3700.0,1200.0,800.0,1600.0,100.0
hh_with_children,second_quintile,2011,54400.0,50800.0,38100.0,500.0,3400.0,2900.0,100.0,400.0,2400.0,100.0,0.0,100.0,200.0,100.0,100.0,2600.0,3500.0,1300.0,900.0,1200.0,100.0
hh_with_children,second_quintile,2012,54300.0,50800.0,37800.0,600.0,3500.0,2900.0,100.0,400.0,2700.0,0.0,0.0,100.0,200.0,100.0,100.0,2500.0,3400.0,1400.0,1000.0,900.0,100.0
hh_with_children,second_quintile,2013,55400.0,52600.0,39100.0,600.0,3600.0,2900.0,100.0,500.0,2500.0,100.0,0.0,100.0,100.0,100.0,100.0,2800.0,2800.0,1300.0,800.0,600.0,100.0
hh_with_children,second_quintile,2014,55900.0,53300.0,39700.0,600.0,3600.0,3000.0,100.0,500.0,2700.0,100.0,0.0,100.0,200.0,100.0,100.0,2600.0,2600.0,1300.0,800.0,400.0,100.0
hh_with_children,second_quintile,2015,57900.0,55300.0,41300.0,700.0,3600.0,3100.0,100.0,500.0,2900.0,100.0,0.0,100.0,100.0,100.0,100.0,2600.0,2600.0,1300.0,800.0,300.0,100.0
hh_with_children,second_quintile,2016,59100.0,56500.0,42400.0,700.0,3900.0,3200.0,100.0,500.0,2800.0,100.0,0.0,100.0,200.0,100.0,100.0,2500.0,2600.0,1400.0,900.0,300.0,100.0
hh_with_children,middle_quintile,1979,69600.0,67900.0,55600.0,0.0,2800.0,3100.0,200.0,700.0,1900.0,300.0,0.0,800.0,200.0,200.0,300.0,1700.0,1700.0,1000.0,200.0,400.0,200.0
hh_with_children,middle_quintile,1980,67600.0,65500.0,53900.0,0.0,2400.0,3100.0,200.0,600.0,1900.0,300.0,0.0,900.0,200.0,200.0,300.0,1600.0,2100.0,1100.0,200.0,700.0,200.0
hh_with_children,middle_quintile,1981,68200.0,66200.0,54400.0,0.0,2500.0,3400.0,100.0,500.0,1600.0,300.0,0.0,1100.0,100.0,200.0,200.0,1700.0,1900.0,1100.0,200.0,600.0,200.0
hh_with_children,middle_quintile,1982,67900.0,65500.0,53700.0,0.0,2800.0,3400.0,200.0,300.0,1500.0,200.0,0.0,1200.0,200.0,200.0,100.0,1700.0,2300.0,1000.0,200.0,900.0,200.0
hh_with_children,middle_quintile,1983,67500.0,65200.0,53000.0,0.0,3000.0,3300.0,200.0,400.0,1600.0,300.0,0.0,1100.0,200.0,200.0,200.0,1700.0,2300.0,1100.0,200.0,800.0,200.0
hh_with_children,middle_quintile,1984,70800.0,68800.0,55200.0,300.0,2900.0,3600.0,200.0,500.0,2200.0,300.0,0.0,1200.0,200.0,200.0,200.0,1800.0,2000.0,1100.0,300.0,500.0,200.0
hh_with_children,middle_quintile,1985,71500.0,69500.0,56000.0,400.0,3100.0,3800.0,200.0,400.0,1800.0,300.0,0.0,1200.0,200.0,200.0,200.0,1700.0,2000.0,1000.0,300.0,500.0,200.0
hh_with_children,middle_quintile,1986,73400.0,71300.0,57200.0,500.0,3000.0,3900.0,200.0,500.0,2100.0,300.0,0.0,1000.0,100.0,200.0,200.0,2000.0,2000.0,1000.0,300.0,500.0,200.0
hh_with_children,middle_quintile,1987,73400.0,71600.0,56700.0,500.0,3400.0,3900.0,200.0,600.0,2300.0,400.0,0.0,1000.0,200.0,200.0,300.0,1900.0,1800.0,900.0,200.0,400.0,200.0
hh_with_children,middle_quintile,1988,74100.0,72200.0,56300.0,600.0,3500.0,4100.0,200.0,600.0,2500.0,300.0,0.0,1100.0,200.0,200.0,300.0,2300.0,1900.0,1000.0,300.0,300.0,300.0
hh_with_children,middle_quintile,1989,75200.0,73200.0,57100.0,700.0,3600.0,4200.0,200.0,600.0,2600.0,300.0,0.0,1000.0,200.0,300.0,300.0,2200.0,2000.0,1100.0,300.0,300.0,300.0
hh_with_children,middle_quintile,1990,75000.0,72700.0,56700.0,700.0,3600.0,4200.0,100.0,500.0,2400.0,200.0,0.0,1100.0,200.0,200.0,300.0,2400.0,2300.0,1100.0,400.0,400.0,400.0
hh_with_children,middle_quintile,1991,74100.0,71600.0,56100.0,700.0,3500.0,4200.0,100.0,500.0,2100.0,300.0,0.0,900.0,200.0,200.0,200.0,2500.0,2600.0,1300.0,400.0,600.0,400.0
hh_with_children,middle_quintile,1992,73500.0,70600.0,54700.0,900.0,3900.0,4100.0,100.0,500.0,2200.0,200.0,0.0,700.0,200.0,200.0,200.0,2500.0,3000.0,1500.0,500.0,700.0,300.0
hh_with_children,middle_quintile,1993,73800.0,71000.0,55000.0,900.0,4300.0,4100.0,100.0,600.0,1900.0,300.0,0.0,500.0,200.0,200.0,300.0,2500.0,2800.0,1400.0,500.0,700.0,300.0
hh_with_children,middle_quintile,1994,74600.0,72100.0,55100.0,1000.0,4500.0,4200.0,100.0,600.0,2300.0,300.0,0.0,500.0,200.0,200.0,300.0,2700.0,2600.0,1300.0,500.0,500.0,300.0
hh_with_children,middle_quintile,1995,76800.0,74100.0,56200.0,1200.0,4700.0,4300.0,100.0,700.0,2400.0,300.0,0.0,600.0,200.0,200.0,300.0,2800.0,2800.0,1500.0,600.0,500.0,200.0
hh_with_children,middle_quintile,1996,77800.0,74900.0,56600.0,1500.0,4600.0,4300.0,100.0,700.0,2300.0,300.0,0.0,500.0,200.0,300.0,300.0,3000.0,2900.0,1500.0,800.0,400.0,300.0
hh_with_children,middle_quintile,1997,79700.0,76700.0,58300.0,1400.0,4200.0,4400.0,100.0,700.0,2300.0,500.0,0.0,600.0,200.0,300.0,300.0,3200.0,3000.0,1700.0,800.0,300.0,200.0
hh_with_children,middle_quintile,1998,83100.0,80200.0,61200.0,1600.0,4200.0,4700.0,100.0,700.0,2400.0,600.0,0.0,600.0,200.0,200.0,300.0,3400.0,2800.0,1500.0,700.0,300.0,200.0
hh_with_children,middle_quintile,1999,85800.0,83100.0,63200.0,1900.0,4100.0,4900.0,100.0,700.0,2700.0,700.0,0.0,500.0,200.0,300.0,300.0,3400.0,2700.0,1400.0,700.0,300.0,200.0
hh_with_children,middle_quintile,2000,87300.0,84400.0,63900.0,2000.0,4400.0,4900.0,100.0,700.0,2500.0,700.0,0.0,600.0,200.0,300.0,300.0,3700.0,2900.0,1600.0,800.0,300.0,200.0
hh_with_children,middle_quintile,2001,86800.0,83600.0,63800.0,2000.0,4600.0,4900.0,100.0,500.0,2800.0,200.0,0.0,500.0,200.0,200.0,200.0,3700.0,3100.0,1600.0,800.0,500.0,200.0
hh_with_children,middle_quintile,2002,84200.0,80600.0,61900.0,1200.0,4900.0,4700.0,100.0,400.0,2600.0,100.0,0.0,400.0,200.0,200.0,200.0,3600.0,3600.0,1600.0,900.0,800.0,300.0
hh_with_children,middle_quintile,2003,83700.0,80200.0,60700.0,1400.0,5300.0,4600.0,100.0,600.0,2500.0,100.0,0.0,300.0,200.0,200.0,200.0,3900.0,3500.0,1600.0,900.0,800.0,200.0
hh_with_children,middle_quintile,2004,86000.0,82400.0,61600.0,1300.0,6000.0,4600.0,100.0,700.0,2900.0,200.0,0.0,300.0,200.0,200.0,200.0,3900.0,3600.0,1700.0,1100.0,500.0,200.0
hh_with_children,middle_quintile,2005,87700.0,84300.0,62500.0,1400.0,6300.0,4700.0,100.0,1000.0,2800.0,400.0,0.0,300.0,200.0,200.0,300.0,3800.0,3500.0,1700.0,1100.0,400.0,200.0
hh_with_children,middle_quintile,2006,89800.0,86000.0,63800.0,1500.0,6400.0,4800.0,100.0,1100.0,2900.0,400.0,0.0,400.0,200.0,200.0,300.0,3900.0,3800.0,1900.0,1200.0,400.0,200.0
hh_with_children,middle_quintile,2007,93000.0,88900.0,65900.0,1600.0,6000.0,5000.0,100.0,900.0,3200.0,500.0,0.0,500.0,300.0,300.0,300.0,4200.0,4100.0,2100.0,1400.0,500.0,200.0
hh_with_children,middle_quintile,2008,90300.0,85900.0,64700.0,1600.0,5900.0,4900.0,100.0,600.0,2800.0,100.0,0.0,500.0,200.0,300.0,200.0,4000.0,4400.0,2100.0,1500.0,600.0,100.0
hh_with_children,middle_quintile,2009,88100.0,82600.0,62000.0,1400.0,5800.0,4700.0,100.0,400.0,2800.0,100.0,100.0,300.0,200.0,200.0,200.0,4400.0,5500.0,2300.0,1500.0,1500.0,200.0
hh_with_children,middle_quintile,2010,88000.0,82100.0,61600.0,1300.0,5700.0,4600.0,100.0,600.0,2700.0,200.0,0.0,200.0,300.0,200.0,200.0,4300.0,6000.0,2400.0,1700.0,1600.0,200.0
hh_with_children,middle_quintile,2011,87100.0,82000.0,61500.0,1300.0,5700.0,4600.0,100.0,600.0,3000.0,100.0,0.0,200.0,200.0,300.0,200.0,4200.0,5100.0,2200.0,1700.0,1100.0,100.0
hh_with_children,middle_quintile,2012,87400.0,82200.0,61400.0,1400.0,5800.0,4600.0,100.0,700.0,3100.0,100.0,0.0,200.0,300.0,200.0,200.0,4200.0,5300.0,2300.0,1800.0,900.0,200.0
hh_with_children,middle_quintile,2013,88400.0,83300.0,62200.0,1500.0,5700.0,4700.0,100.0,700.0,2800.0,200.0,0.0,100.0,300.0,200.0,200.0,4500.0,5100.0,2700.0,1600.0,700.0,100.0
