household_type,income_group,year,market_income,social_insurance_benefits,inc_before_transfers_taxes,means_tested_transfers,federal_taxes,inc_after_transfers_taxes
all_households,percentiles_96_99,1989,218800.0,3700.0,222500.0,100.0,56800.0,165800.0
all_households,percentiles_96_99,1990,213300.0,3600.0,216900.0,200.0,55300.0,161800.0
all_households,percentiles_96_99,1991,208900.0,3500.0,212400.0,200.0,54800.0,157800.0
all_households,percentiles_96_99,1992,217200.0,3700.0,220900.0,100.0,57200.0,163900.0
all_households,percentiles_96_99,1993,218200.0,3800.0,222000.0,200.0,59300.0,162800.0
all_households,percentiles_96_99,1994,223200.0,4100.0,227300.0,300.0,61700.0,165900.0
all_households,percentiles_96_99,1995,235100.0,4200.0,239400.0,300.0,65800.0,173800.0
all_households,percentiles_96_99,1996,244100.0,4500.0,248600.0,200.0,69000.0,179800.0
all_households,percentiles_96_99,1997,260100.0,5200.0,265300.0,200.0,73900.0,191700.0
all_households,percentiles_96_99,1998,276500.0,5100.0,281600.0,300.0,77900.0,204000.0
all_households,percentiles_96_99,1999,289800.0,4800.0,294600.0,300.0,83000.0,211800.0
all_households,percentiles_96_99,2000,297800.0,5300.0,303100.0,300.0,85600.0,217800.0
all_households,percentiles_96_99,2001,280700.0,4800.0,285400.0,300.0,77000.0,208800.0
all_households,percentiles_96_99,2002,270300.0,4400.0,274700.0,300.0,72400.0,202600.0
all_households,percentiles_96_99,2003,279500.0,4700.0,284100.0,400.0,71800.0,212600.0
all_households,percentiles_96_99,2004,295900.0,4900.0,300800.0,300.0,77000.0,224100.0
all_households,percentiles_96_99,2005,320100.0,5500.0,325500.0,500.0,85000.0,241100.0
all_households,percentiles_96_99,2006,330300.0,5900.0,336200.0,400.0,88000.0,248700.0
all_households,percentiles_96_99,2007,341100.0,6500.0,347600.0,500.0,89200.0,258900.0
all_households,percentiles_96_99,2008,316300.0,5000.0,321300.0,500.0,80200.0,241600.0
all_households,percentiles_96_99,2009,295500.0,5400.0,301000.0,500.0,73900.0,227500.0
all_households,percentiles_96_99,2010,304000.0,5500.0,309500.0,400.0,77800.0,232200.0
all_households,percentiles_96_99,2011,310800.0,5700.0,316600.0,500.0,77800.0,239200.0
all_households,percentiles_96_99,2012,326900.0,5800.0,332700.0,400.0,83500.0,249600.0
all_households,percentiles_96_99,2013,329600.0,6600.0,336200.0,400.0,89400.0,247200.0
all_households,percentiles_96_99,2014,342100.0,7000.0,349100.0,600.0,94400.0,255300.0
all_households,percentiles_96_99,2015,355600.0,6800.0,362400.0,800.0,98200.0,265000.0
all_households,percentiles_96_99,2016,355600.0,7000.0,362600.0,800.0,98300.0,265100.0
all_households,top_1_percent,1979,563300.0,5000.0,568300.0,200.0,199400.0,369100.0
all_households,top_1_percent,1980,539700.0,5000.0,544700.0,200.0,180100.0,364700.0
all_households,top_1_percent,1981,537000.0,5200.0,542200.0,200.0,165400.0,377000.0
all_households,top_1_percent,1982,565800.0,6000.0,571800.0,200.0,153400.0,418500.0
all_households,top_1_percent,1983,619700.0,6200.0,625900.0,200.0,167800.0,458300.0
all_households,top_1_percent,1984,689300.0,6800.0,696100.0,200.0,188300.0,508100.0
all_households,top_1_percent,1985,734100.0,6800.0,740900.0,200.0,193200.0,548000.0
all_households,top_1_percent,1986,963200.0,7000.0,970200.0,200.0,239500.0,730900.0
all_households,top_1_percent,1987,772400.0,5600.0,778000.0,300.0,234000.0,544300.0
all_households,top_1_percent,1988,966100.0,5900.0,972000.0,200.0,278400.0,693800.0
all_households,top_1_percent,1989,900900.0,5500.0,906500.0,200.0,253100.0,653600.0
all_households,top_1_percent,1990,871500.0,6100.0,877600.0,200.0,243600.0,634300.0
all_households,top_1_percent,1991,780400.0,6200.0,786600.0,300.0,227800.0,559100.0
all_households,top_1_percent,1992,885800.0,6000.0,891800.0,200.0,264500.0,627500.0
all_households,top_1_percent,1993,848800.0,6000.0,854800.0,300.0,284300.0,570900.0
all_households,top_1_percent,1994,876700.0,6200.0,882900.0,300.0,304700.0,578500.0
all_households,top_1_percent,1995,974700.0,6200.0,980800.0,400.0,342700.0,638600.0
all_households,top_1_percent,1996,1076100.0,6500.0,1082600.0,300.0,377400.0,705500.0
all_households,top_1_percent,1997,1247100.0,7000.0,1254200.0,200.0,424300.0,830000.0
all_households,top_1_percent,1998,1410500.0,6600.0,1417100.0,300.0,459800.0,957600.0
all_households,top_1_percent,1999,1544300.0,6400.0,1550700.0,300.0,506200.0,1044800.0
all_households,top_1_percent,2000,1698100.0,7100.0,1705200.0,300.0,550800.0,1154700.0
all_households,top_1_percent,2001,1356400.0,6300.0,1362700.0,400.0,436900.0,926200.0
all_households,top_1_percent,2002,1201300.0,6700.0,1208000.0,500.0,385900.0,822600.0
all_households,top_1_percent,2003,1277600.0,6700.0,1284400.0,400.0,389800.0,895000.0
all_households,top_1_percent,2004,1526400.0,7200.0,1533600.0,400.0,460000.0,1074000.0
all_households,top_1_percent,2005,1844300.0,8200.0,1852500.0,400.0,559400.0,1293500.0
all_households,top_1_percent,2006,1997800.0,8400.0,2006300.0,500.0,598500.0,1408300.0
all_households,top_1_percent,2007,2104700.0,8300.0,2113000.0,500.0,596800.0,1516700.0
all_households,top_1_percent,2008,1716700.0,7700.0,1724400.0,600.0,484200.0,1240900.0
all_households,top_1_percent,2009,1339200.0,7900.0,1347100.0,600.0,387900.0,959900.0
all_households,top_1_percent,2010,1540400.0,8000.0,1548300.0,800.0,453400.0,1095700.0
all_households,top_1_percent,2011,1534100.0,7900.0,1542000.0,800.0,447900.0,1094900.0
all_households,top_1_percent,2012,1899300.0,8800.0,1908100.0,700.0,545100.0,1363700.0
all_households,top_1_percent,2013,1601100.0,8500.0,1609600.0,600.0,542100.0,1068100.0
all_households,top_1_percent,2014,1799900.0,8400.0,1808300.0,900.0,608400.0,1200900.0
all_households,top_1_percent,2015,1875500.0,9400.0,1884800.0,1000.0,628900.0,1256900.0
all_households,top_1_percent,2016,1791200.0,8700.0,1799900.0,1100.0,600000.0,1200900.0
hh_with_children,all_quintiles,1979,72600.0,1700.0,74200.0,2400.0,16300.0,60300.0
hh_with_children,all_quintiles,1980,69200.0,1900.0,71100.0,2500.0,15700.0,57900.0
hh_with_children,all_quintiles,1981,68900.0,1900.0,70800.0,2600.0,16100.0,57200.0
hh_with_children,all_quintiles,1982,67200.0,2200.0,69300.0,2500.0,14800.0,57100.0
hh_with_children,all_quintiles,1983,67900.0,2100.0,69900.0,2600.0,14800.0,57700.0
hh_with_children,all_quintiles,1984,73500.0,1800.0,75300.0,2500.0,16300.0,61500.0
hh_with_children,all_quintiles,1985,72900.0,1800.0,74700.0,2600.0,16100.0,61200.0
hh_with_children,all_quintiles,1986,78300.0,1900.0,80200.0,2600.0,17400.0,65400.0
hh_with_children,all_quintiles,1987,76000.0,1700.0,77700.0,2700.0,17200.0,63200.0
hh_with_children,all_quintiles,1988,78100.0,1800.0,79900.0,2700.0,17700.0,64900.0
hh_with_children,all_quintiles,1989,80300.0,1900.0,82100.0,2800.0,18100.0,66900.0
hh_with_children,all_quintiles,1990,78600.0,1900.0,80500.0,3300.0,17800.0,66000.0
hh_with_children,all_quintiles,1991,77400.0,2100.0,79500.0,3600.0,17700.0,65400.0
hh_with_children,all_quintiles,1992,78100.0,2300.0,80500.0,4000.0,17800.0,66700.0
hh_with_children,all_quintiles,1993,79300.0,2300.0,81600.0,4200.0,18600.0,67200.0
hh_with_children,all_quintiles,1994,81200.0,2100.0,83300.0,4200.0,19000.0,68500.0
hh_with_children,all_quintiles,1995,86400.0,2200.0,88600.0,4300.0,20500.0,72400.0
hh_with_children,all_quintiles,1996,87500.0,2200.0,89600.0,4100.0,20600.0,73100.0
hh_with_children,all_quintiles,1997,92100.0,2200.0,94300.0,3700.0,21900.0,76200.0
hh_with_children,all_quintiles,1998,98700.0,2100.0,100800.0,3900.0,22900.0,81700.0
hh_with_children,all_quintiles,1999,105400.0,2100.0,107500.0,3800.0,24900.0,86400.0
hh_with_children,all_quintiles,2000,110000.0,2100.0,112200.0,3900.0,26300.0,89800.0
hh_with_children,all_quintiles,2001,103400.0,2400.0,105800.0,4200.0,23100.0,86800.0
hh_with_children,all_quintiles,2002,100400.0,2600.0,103000.0,4700.0,21800.0,85900.0
hh_with_children,all_quintiles,2003,102000.0,2600.0,104600.0,5100.0,20900.0,88800.0
hh_with_children,all_quintiles,2004,108500.0,2600.0,111100.0,5300.0,22600.0,93800.0
hh_with_children,all_quintiles,2005,113100.0,2500.0,115600.0,5400.0,24000.0,97000.0
hh_with_children,all_quintiles,2006,118800.0,2500.0,121300.0,5300.0,25500.0,101100.0
hh_with_children,all_quintiles,2007,124100.0,2700.0,126800.0,5600.0,26300.0,106100.0
hh_with_children,all_quintiles,2008,116100.0,3000.0,119100.0,5900.0,22400.0,102700.0
hh_with_children,all_quintiles,2009,106900.0,4000.0,110900.0,6800.0,20100.0,97600.0
hh_with_children,all_quintiles,2010,111500.0,4000.0,115500.0,7200.0,22000.0,100700.0
hh_with_children,all_quintiles,2011,110900.0,3700.0,114500.0,7100.0,21300.0,100300.0
hh_with_children,all_quintiles,2012,115900.0,3500.0,119400.0,7100.0,22900.0,103600.0
hh_with_children,all_quintiles,2013,116100.0,3200.0,119300.0,7400.0,25600.0,101100.0
hh_with_children,all_quintiles,2014,120100.0,3200.0,123300.0,8700.0,27000.0,105000.0
hh_with_children,all_quintiles,2015,126800.0,3200.0,130000.0,9600.0,28700.0,110800.0
hh_with_children,all_quintiles,2016,124600.0,3000.0,127600.0,9800.0,27900.0,109500.0
hh_with_children,lowest_quintile,1979,13100.0,3700.0,16800.0,10200.0,1600.0,25400.0
hh_with_children,lowest_quintile,1980,12200.0,3800.0,16000.0,10100.0,1400.0,24600.0
hh_with_children,lowest_quintile,1981,11700.0,3700.0,15400.0,10100.0,1500.0,24000.0
hh_with_children,lowest_quintile,1982,10500.0,3900.0,14400.0,10000.0,1300.0,23100.0
hh_with_children,lowest_quintile,1983,9700.0,3800.0,13500.0,10300.0,1400.0,22400.0
hh_with_children,lowest_quintile,1984,11700.0,3100.0,14800.0,9800.0,1900.0,22600.0
hh_with_children,lowest_quintile,1985,11000.0,3500.0,14400.0,10100.0,1700.0,22800.0
hh_with_children,lowest_quintile,1986,10700.0,3300.0,14000.0,10100.0,1600.0,22600.0
hh_with_children,lowest_quintile,1987,9000.0,3100.0,12100.0,10800.0,1200.0,21600.0
hh_with_children,lowest_quintile,1988,9500.0,3800.0,13200.0,10700.0,1200.0,22700.0
hh_with_children,lowest_quintile,1989,10600.0,3600.0,14200.0,11200.0,1200.0,24200.0
hh_with_children,lowest_quintile,1990,11300.0,3200.0,14500.0,12800.0,1400.0,25900.0
hh_with_children,lowest_quintile,1991,11200.0,3600.0,14900.0,13500.0,1200.0,27200.0
hh_with_children,lowest_quintile,1992,11000.0,4200.0,15100.0,14100.0,1200.0,28100.0
hh_with_children,lowest_quintile,1993,11200.0,4200.0,15400.0,15300.0,1100.0,29500.0
hh_with_children,lowest_quintile,1994,11000.0,3900.0,14900.0,15400.0,700.0,29600.0
hh_with_children,lowest_quintile,1995,12700.0,4000.0,16700.0,15500.0,400.0,31800.0
hh_with_children,lowest_quintile,1996,13400.0,4100.0,17500.0,14100.0,400.0,31200.0
hh_with_children,lowest_quintile,1997,15000.0,4800.0,19800.0,12900.0,500.0,32300.0
hh_with_children,lowest_quintile,1998,17100.0,4100.0,21200.0,12900.0,500.0,33500.0
hh_with_children,lowest_quintile,1999,18200.0,4000.0,22200.0,12800.0,700.0,34200.0
hh_with_children,lowest_quintile,2000,17700.0,3900.0,21600.0,12200.0,400.0,33400.0
hh_with_children,lowest_quintile,2001,16500.0,4600.0,21000.0,12800.0,400.0,33400.0
hh_with_children,lowest_quintile,2002,16600.0,5200.0,21800.0,14100.0,300.0,35500.0
hh_with_children,lowest_quintile,2003,15800.0,5000.0,20800.0,15000.0,400.0,35300.0
hh_with_children,lowest_quintile,2004,16400.0,5000.0,21400.0,15600.0,300.0,36700.0
hh_with_children,lowest_quintile,2005,16900.0,4900.0,21900.0,15700.0,200.0,37300.0
hh_with_children,lowest_quintile,2006,17700.0,4800.0,22500.0,15100.0,300.0,37300.0
hh_with_children,lowest_quintile,2007,19800.0,5100.0,24900.0,15800.0,-100.0,40700.0
hh_with_children,lowest_quintile,2008,18600.0,5900.0,24500.0,16600.0,-1500.0,42600.0
hh_with_children,lowest_quintile,2009,15800.0,7500.0,23400.0,18300.0,-1700.0,43400.0
hh_with_children,lowest_quintile,2010,15800.0,7400.0,23200.0,18900.0,-1800.0,43800.0
hh_with_children,lowest_quintile,2011,16500.0,6900.0,23400.0,18700.0,-1700.0,43900.0
hh_with_children,lowest_quintile,2012,15500.0,6700.0,22300.0,18600.0,-1500.0,42400.0
hh_with_children,lowest_quintile,2013,16700.0,6300.0,22900.0,19300.0,-1300.0,43600.0
hh_with_children,lowest_quintile,2014,16900.0,6000.0,22900.0,22000.0,-1400.0,46300.0
hh_with_children,lowest_quintile,2015,18200.0,5700.0,23900.0,23100.0,-1600.0,48700.0
hh_with_children,lowest_quintile,2016,18100.0,5900.0,24000.0,23800.0,-1700.0,49500.0
hh_with_children,second_quintile,1979,41500.0,1900.0,43300.0,1800.0,7200.0,37900.0
hh_with_children,second_quintile,1980,38900.0,2400.0,41300.0,2100.0,6800.0,36700.0
hh_with_children,second_quintile,1981,38500.0,2200.0,40700.0,2200.0,7100.0,35800.0
hh_with_children,second_quintile,1982,37000.0,2800.0,39700.0,2100.0,6500.0,35400.0
hh_with_children,second_quintile,1983,35900.0,2600.0,38500.0,1800.0,6400.0,33900.0
hh_with_children,second_quintile,1984,39100.0,2100.0,41200.0,2000.0,7300.0,35900.0
hh_with_children,second_quintile,1985,39100.0,2100.0,41200.0,1800.0,7300.0,35800.0
hh_with_children,second_quintile,1986,39300.0,2400.0,41600.0,1900.0,7300.0,36200.0
hh_with_children,second_quintile,1987,38600.0,1900.0,40500.0,1600.0,6700.0,35400.0
hh_with_children,second_quintile,1988,38800.0,1800.0,40700.0,1600.0,6700.0,35600.0
hh_with_children,second_quintile,1989,39300.0,2100.0,41500.0,2000.0,6400.0,37000.0
hh_with_children,second_quintile,1990,40300.0,2200.0,42500.0,2300.0,7200.0,37600.0
hh_with_children,second_quintile,1991,38700.0,2500.0,41200.0,3000.0,6600.0,37500.0
hh_with_children,second_quintile,1992,37300.0,2900.0,40200.0,3700.0,6200.0,37700.0
hh_with_children,second_quintile,1993,37200.0,2800.0,40000.0,4100.0,6100.0,38000.0
hh_with_children,second_quintile,1994,38100.0,2400.0,40500.0,4000.0,5800.0,38800.0
hh_with_children,second_quintile,1995,40300.0,2500.0,42800.0,4000.0,6200.0,40600.0
hh_with_children,second_quintile,1996,40500.0,2500.0,43000.0,3900.0,6000.0,40900.0
hh_with_children,second_quintile,1997,41900.0,2400.0,44300.0,3900.0,6400.0,41700.0
hh_with_children,second_quintile,1998,44100.0,2300.0,46400.0,4300.0,6300.0,44400.0
hh_with_children,second_quintile,1999,46200.0,2400.0,48600.0,4200.0,6700.0,46000.0
hh_with_children,second_quintile,2000,46300.0,2400.0,48700.0,4400.0,6600.0,46500.0
hh_with_children,second_quintile,2001,45200.0,2500.0,47700.0,4900.0,5500.0,47200.0
hh_with_children,second_quintile,2002,43500.0,2900.0,46400.0,5900.0,4800.0,47500.0
hh_with_children,second_quintile,2003,43000.0,3000.0,46000.0,6500.0,4200.0,48400.0
hh_with_children,second_quintile,2004,44600.0,3000.0,47700.0,7000.0,4400.0,50200.0
hh_with_children,second_quintile,2005,45800.0,2600.0,48400.0,6900.0,4500.0,50700.0
hh_with_children,second_quintile,2006,46400.0,2700.0,49100.0,6700.0,4700.0,51200.0
hh_with_children,second_quintile,2007,49500.0,2800.0,52200.0,6800.0,5300.0,53800.0
hh_with_children,second_quintile,2008,46700.0,3300.0,50000.0,8000.0,2900.0,55000.0
hh_with_children,second_quintile,2009,42700.0,4500.0,47200.0,9300.0,1800.0,54700.0
hh_with_children,second_quintile,2010,42100.0,4500.0,46700.0,10100.0,2000.0,54700.0
hh_with_children,second_quintile,2011,42300.0,4000.0,46300.0,10100.0,2100.0,54300.0
hh_with_children,second_quintile,2012,41800.0,3900.0,45700.0,9900.0,2000.0,53600.0
hh_with_children,second_quintile,2013,43500.0,3300.0,46800.0,10500.0,2900.0,54400.0
hh_with_children,second_quintile,2014,43800.0,3500.0,47300.0,12200.0,3000.0,56500.0
hh_with_children,second_quintile,2015,45900.0,3500.0,49400.0,13900.0,3400.0,59900.0
hh_with_children,second_quintile,2016,46400.0,3200.0,49600.0,14000.0,3500.0,60100.0
hh_with_children,middle_quintile,1979,65500.0,1200.0,66600.0,600.0,13400.0,53800.0
hh_with_children,middle_quintile,1980,62800.0,1400.0,64200.0,700.0,13100.0,51800.0
hh_with_children,middle_quintile,1981,62600.0,1400.0,63900.0,600.0,13600.0,51000.0
hh_with_children,middle_quintile,1982,61000.0,1800.0,62800.0,500.0,12600.0,50700.0
hh_with_children,middle_quintile,1983,60200.0,1700.0,61900.0,500.0,12200.0,50200.0
hh_with_children,middle_quintile,1984,64100.0,1400.0,65500.0,600.0,13200.0,52800.0
hh_with_children,middle_quintile,1985,64600.0,1500.0,66100.0,500.0,13400.0,53300.0
hh_with_children,middle_quintile,1986,65900.0,1600.0,67500.0,500.0,13800.0,54200.0
hh_with_children,middle_quintile,1987,65800.0,1400.0,67200.0,500.0,13300.0,54300.0
hh_with_children,middle_quintile,1988,67200.0,1400.0,68600.0,600.0,13900.0,55200.0
hh_with_children,middle_quintile,1989,68000.0,1500.0,69500.0,500.0,14100.0,55900.0
hh_with_children,middle_quintile,1990,68100.0,1600.0,69600.0,700.0,14200.0,56100.0
hh_with_children,middle_quintile,1991,66200.0,1800.0,68000.0,900.0,13800.0,55100.0
hh_with_children,middle_quintile,1992,65700.0,1900.0,67600.0,1200.0,13400.0,55300.0
hh_with_children,middle_quintile,1993,65800.0,2000.0,67800.0,1300.0,13500.0,55600.0
hh_with_children,middle_quintile,1994,67000.0,1800.0,68800.0,1300.0,13800.0,56300.0
hh_with_children,middle_quintile,1995,69300.0,1900.0,71200.0,1500.0,14200.0,58400.0
hh_with_children,middle_quintile,1996,70100.0,1800.0,72000.0,1300.0,14400.0,58900.0
hh_with_children,middle_quintile,1997,71900.0,1700.0,73600.0,1200.0,14800.0,60000.0
hh_with_children,middle_quintile,1998,75200.0,1700.0,76900.0,1300.0,14700.0,63500.0
hh_with_children,middle_quintile,1999,78000.0,1700.0,79700.0,1600.0,15200.0,66100.0
hh_with_children,middle_quintile,2000,78600.0,1700.0,80300.0,1700.0,15100.0,66800.0
hh_with_children,middle_quintile,2001,77700.0,2000.0,79700.0,1900.0,13600.0,67900.0
hh_with_children,middle_quintile,2002,75000.0,2200.0,77200.0,2300.0,12800.0,66800.0
hh_with_children,middle_quintile,2003,74700.0,2300.0,77000.0,2600.0,11700.0,67900.0
hh_with_children,middle_quintile,2004,77700.0,2300.0,79900.0,2800.0,12300.0,70400.0
hh_with_children,middle_quintile,2005,79200.0,2000.0,81200.0,2700.0,12700.0,71200.0
hh_with_children,middle_quintile,2006,80400.0,2200.0,82500.0,2600.0,12800.0,72300.0
hh_with_children,middle_quintile,2007,83400.0,2400.0,85800.0,2900.0,13400.0,75200.0
hh_with_children,middle_quintile,2008,80000.0,2600.0,82600.0,3200.0,10600.0,75200.0
hh_with_children,middle_quintile,2009,75900.0,3600.0,79400.0,4100.0,9900.0,73600.0
hh_with_children,middle_quintile,2010,75100.0,3800.0,78900.0,4400.0,10100.0,73200.0
hh_with_children,middle_quintile,2011,75000.0,3300.0,78300.0,4500.0,10000.0,72800.0
hh_with_children,middle_quintile,2012,75100.0,3100.0,78200.0,4500.0,10000.0,72700.0
hh_with_children,middle_quintile,2013,77000.0,2800.0,79800.0,4800.0,11800.0,72800.0
hh_with_children,middle_quintile,2014,78800.0,2700.0,81500.0,5700.0,12200.0,75000.0
hh_with_children,middle_quintile,2015,81800.0,2900.0,84700.0,6700.0,12700.0,78700.0
hh_with_children,middle_quintile,2016,82600.0,2600.0,85200.0,6900.0,13000.0,79100.0
hh_with_children,fourth_quintile,1979,90800.0,1000.0,91700.0,400.0,20300.0,71800.0
hh_with_children,fourth_quintile,1980,87900.0,1000.0,88900.0,300.0,20100.0,69200.0
hh_with_children,fourth_quintile,1981,89100.0,1100.0,90200.0,300.0,21200.0,69400.0
hh_with_children,fourth_quintile,1982,87800.0,1300.0,89100.0,300.0,19800.0,69600.0
hh_with_children,fourth_quintile,1983,87600.0,1200.0,88900.0,200.0,19300.0,69800.0
hh_with_children,fourth_quintile,1984,93100.0,1100.0,94200.0,300.0,20600.0,73800.0
hh_with_children,fourth_quintile,1985,93000.0,1100.0,94100.0,300.0,20700.0,73600.0
hh_with_children,fourth_quintile,1986,96000.0,1000.0,96900.0,300.0,21600.0,75600.0
hh_with_children,fourth_quintile,1987,97400.0,1100.0,98500.0,300.0,21200.0,77600.0
hh_with_children,fourth_quintile,1988,98300.0,1000.0,99300.0,300.0,21900.0,77800.0
hh_with_children,fourth_quintile,1989,99700.0,1100.0,100900.0,300.0,22200.0,79000.0
hh_with_children,fourth_quintile,1990,99500.0,1200.0,100700.0,400.0,22300.0,78800.0
hh_with_children,fourth_quintile,1991,97900.0,1300.0,99200.0,500.0,22000.0,77700.0
hh_with_children,fourth_quintile,1992,98400.0,1500.0,100000.0,600.0,21900.0,78600.0
hh_with_children,fourth_quintile,1993,99300.0,1500.0,100800.0,500.0,22200.0,79200.0
hh_with_children,fourth_quintile,1994,101300.0,1300.0,102500.0,600.0,22800.0,80400.0
hh_with_children,fourth_quintile,1995,103600.0,1500.0,105100.0,600.0,23300.0,82500.0
hh_with_children,fourth_quintile,1996,105500.0,1300.0,106900.0,600.0,23700.0,83800.0
hh_with_children,fourth_quintile,1997,108500.0,1200.0,109700.0,600.0,24500.0,85800.0
hh_with_children,fourth_quintile,1998,113400.0,1200.0,114600.0,600.0,24800.0,90400.0
hh_with_children,fourth_quintile,1999,116600.0,1300.0,117900.0,700.0,25500.0,93100.0
hh_with_children,fourth_quintile,2000,119200.0,1400.0,120600.0,800.0,26200.0,95200.0
hh_with_children,fourth_quintile,2001,118300.0,1600.0,119800.0,800.0,24400.0,96300.0
hh_with_children,fourth_quintile,2002,114700.0,1700.0,116400.0,900.0,23000.0,94400.0
hh_with_children,fourth_quintile,2003,116500.0,1700.0,118200.0,1100.0,21900.0,97400.0
hh_with_children,fourth_quintile,2004,119300.0,1600.0,120900.0,1200.0,22600.0,99500.0
hh_with_children,fourth_quintile,2005,121900.0,1600.0,123500.0,1200.0,23300.0,101400.0
hh_with_children,fourth_quintile,2006,124700.0,1600.0,126400.0,1200.0,23900.0,103700.0
hh_with_children,fourth_quintile,2007,128600.0,1800.0,130400.0,1300.0,24500.0,107100.0
hh_with_children,fourth_quintile,2008,124400.0,1900.0,126300.0,1400.0,21400.0,106300.0
hh_with_children,fourth_quintile,2009,120300.0,2700.0,123000.0,1800.0,20400.0,104400.0
hh_with_children,fourth_quintile,2010,120500.0,2800.0,123200.0,1900.0,21000.0,104100.0
hh_with_children,fourth_quintile,2011,120600.0,2400.0,123000.0,1800.0,20500.0,104300.0
hh_with_children,fourth_quintile,2012,121200.0,2100.0,123300.0,1800.0,21000.0,104000.0
hh_with_children,fourth_quintile,2013,124200.0,2200.0,126400.0,1900.0,23900.0,104400.0
hh_with_children,fourth_quintile,2014,126400.0,2200.0,128500.0,2600.0,24800.0,106300.0
hh_with_children,fourth_quintile,2015,130700.0,2300.0,133000.0,2800.0,25900.0,110000.0
hh_with_children,fourth_quintile,2016,131500.0,2100.0,133700.0,3200.0,26100.0,110800.0
hh_with_children,highest_quintile,1979,171700.0,900.0,172600.0,300.0,44600.0,128300.0
hh_with_children,highest_quintile,1980,168100.0,1000.0,169200.0,300.0,43900.0,125500.0
hh_with_children,highest_quintile,1981,168100.0,1100.0,169200.0,200.0,43900.0,125500.0
hh_with_children,highest_quintile,1982,166700.0,1100.0,167800.0,200.0,39900.0,128100.0
hh_with_children,highest_quintile,1983,175900.0,1000.0,176900.0,200.0,41700.0,135300.0
hh_with_children,highest_quintile,1984,190400.0,1100.0,191500.0,200.0,45100.0,146700.0
hh_with_children,highest_quintile,1985,188200.0,900.0,189000.0,200.0,44100.0,145200.0
hh_with_children,highest_quintile,1986,218800.0,900.0,219700.0,200.0,51400.0,168500.0
hh_with_children,highest_quintile,1987,207200.0,1000.0,208200.0,200.0,52900.0,155500.0
hh_with_children,highest_quintile,1988,217400.0,800.0,218200.0,200.0,54700.0,163800.0
hh_with_children,highest_quintile,1989,221900.0,900.0,222800.0,300.0,55500.0,167600.0
hh_with_children,highest_quintile,1990,210300.0,1000.0,211200.0,300.0,52400.0,159100.0
hh_with_children,highest_quintile,1991,207000.0,1000.0,208000.0,400.0,53100.0,155300.0
hh_with_children,highest_quintile,1992,212600.0,1100.0,213700.0,400.0,54800.0,159300.0
hh_with_children,highest_quintile,1993,215400.0,1000.0,216400.0,400.0,58400.0,158300.0
hh_with_children,highest_quintile,1994,218900.0,1200.0,220000.0,400.0,60400.0,160100.0
hh_with_children,highest_quintile,1995,235000.0,1300.0,236300.0,500.0,66200.0,170600.0
hh_with_children,highest_quintile,1996,249200.0,1100.0,250200.0,400.0,70400.0,180200.0
hh_with_children,highest_quintile,1997,263500.0,1100.0,264600.0,300.0,74800.0,190200.0
hh_with_children,highest_quintile,1998,286700.0,900.0,287600.0,400.0,80600.0,207300.0
hh_with_children,highest_quintile,1999,309500.0,900.0,310500.0,400.0,88700.0,222200.0
hh_with_children,highest_quintile,2000,329000.0,1200.0,330200.0,500.0,94700.0,235900.0
hh_with_children,highest_quintile,2001,299700.0,1200.0,300800.0,500.0,82800.0,218600.0
hh_with_children,highest_quintile,2002,281400.0,1300.0,282700.0,600.0,75600.0,207700.0
hh_with_children,highest_quintile,2003,294400.0,1400.0,295700.0,600.0,75300.0,221000.0
hh_with_children,highest_quintile,2004,316000.0,1300.0,317300.0,700.0,81600.0,236300.0
hh_with_children,highest_quintile,2005,340800.0,1300.0,342000.0,700.0,89500.0,253200.0
hh_with_children,highest_quintile,2006,373200.0,1200.0,374500.0,700.0,98600.0,276600.0
hh_with_children,highest_quintile,2007,395900.0,1300.0,397200.0,800.0,102600.0,295400.0
hh_with_children,highest_quintile,2008,345700.0,1300.0,347000.0,900.0,86200.0,261700.0
hh_with_children,highest_quintile,2009,307500.0,1900.0,309300.0,1000.0,75800.0,234500.0
hh_with_children,highest_quintile,2010,333100.0,1800.0,335000.0,1000.0,84700.0,251200.0
hh_with_children,highest_quintile,2011,328900.0,1900.0,330800.0,900.0,81800.0,249900.0
hh_with_children,highest_quintile,2012,361600.0,1700.0,363300.0,900.0,91400.0,272800.0
hh_with_children,highest_quintile,2013,350700.0,1700.0,352400.0,800.0,98400.0,254800.0
hh_with_children,highest_quintile,2014,371900.0,1600.0,373500.0,1200.0,106000.0,268700.0
hh_with_children,highest_quintile,2015,392600.0,1800.0,394500.0,1500.0,112400.0,283600.0
hh_with_children,highest_quintile,2016,377300.0,1500.0,378800.0,1600.0,106900.0,273500.0
hh_with_children,percentiles_81_90,1979,122500.0,900.0,123400.0,300.0,28800.0,94900.0
hh_with_children,percentiles_81_90,1980,119900.0,1000.0,120900.0,300.0,28900.0,92200.0
hh_with_children,percentiles_81_90,1981,119500.0,1000.0,120500.0,200.0,29900.0,90800.0
hh_with_children,percentiles_81_90,1982,118700.0,1200.0,119800.0,200.0,27800.0,92200.0
hh_with_children,percentiles_81_90,1983,119500.0,1000.0,120500.0,200.0,27300.0,93300.0
hh_with_children,percentiles_81_90,1984,127200.0,1200.0,128300.0,200.0,29100.0,99400.0
