household_type,income_group,year,inc_before_transfers_taxes,market_income,wages,employee_contrib_deferred_comp,employer_contrib_health_ins,employer_share_payroll_taxes,federal_unemployment_tax,corp_tax_borne_by_labor,business_income,capital_gains,tax_exempt_interest,taxable_interest,positive_rental_income,dividends,corp_tax_borne_by_capital,other_market_income,social_insurance_benefits,social_security,medicare,unemployment_insurance,workers_compensation
all_households,percentiles_91_95,2007,205100.0,196200.0,120200.0,7900.0,7400.0,8300.0,100.0,1700.0,10600.0,7200.0,1100.0,4900.0,1500.0,4100.0,3200.0,18100.0,8900.0,5600.0,3000.0,200.0,100.0
all_households,percentiles_91_95,2008,198300.0,190000.0,123600.0,7900.0,7600.0,8600.0,100.0,1100.0,9500.0,2500.0,1300.0,3700.0,1600.0,3500.0,1700.0,17200.0,8300.0,5200.0,2700.0,300.0,200.0
all_households,percentiles_91_95,2009,192700.0,182600.0,120400.0,7400.0,7800.0,8500.0,100.0,800.0,8600.0,1300.0,1200.0,2700.0,1500.0,2400.0,1300.0,18600.0,10100.0,6200.0,3000.0,900.0,100.0
all_households,percentiles_91_95,2010,194200.0,184400.0,118400.0,7300.0,7600.0,8300.0,100.0,1100.0,9600.0,1700.0,1300.0,2000.0,1500.0,2800.0,1700.0,21100.0,9800.0,5900.0,3100.0,700.0,100.0
all_households,percentiles_91_95,2011,197000.0,187400.0,121000.0,7400.0,7600.0,8400.0,100.0,1100.0,9700.0,2000.0,1200.0,1700.0,1700.0,2900.0,1700.0,20900.0,9600.0,5900.0,3000.0,600.0,100.0
all_households,percentiles_91_95,2012,200000.0,189900.0,121800.0,7500.0,7200.0,8500.0,100.0,1300.0,10100.0,2700.0,1000.0,1400.0,1800.0,3300.0,1800.0,21300.0,10100.0,6200.0,3300.0,500.0,100.0
all_households,percentiles_91_95,2013,205500.0,195900.0,125000.0,8000.0,7300.0,8800.0,100.0,1500.0,10700.0,4000.0,900.0,1200.0,1900.0,3100.0,2500.0,20900.0,9600.0,6100.0,3200.0,300.0,100.0
all_households,percentiles_91_95,2014,209200.0,198400.0,124300.0,8000.0,7100.0,8800.0,100.0,1600.0,10900.0,5200.0,800.0,1100.0,1800.0,3800.0,2800.0,22300.0,10800.0,6900.0,3500.0,200.0,200.0
all_households,percentiles_91_95,2015,216700.0,206500.0,131000.0,8600.0,7400.0,9200.0,100.0,1500.0,11500.0,4800.0,900.0,1200.0,1800.0,3700.0,2600.0,22200.0,10200.0,6400.0,3300.0,200.0,300.0
all_households,percentiles_91_95,2016,218300.0,208000.0,132800.0,8700.0,7600.0,9300.0,100.0,1500.0,11700.0,4400.0,900.0,1100.0,1800.0,3600.0,2600.0,21900.0,10400.0,6500.0,3400.0,200.0,200.0
all_households,percentiles_96_99,1979,179800.0,175800.0,101700.0,0.0,3200.0,3600.0,200.0,1300.0,18700.0,11300.0,800.0,11700.0,2800.0,6400.0,8000.0,6200.0,4000.0,2900.0,800.0,200.0,100.0
all_households,percentiles_96_99,1980,173800.0,169300.0,100700.0,0.0,2800.0,3700.0,100.0,1100.0,14600.0,9300.0,800.0,14400.0,2700.0,6700.0,6200.0,6200.0,4500.0,3200.0,900.0,200.0,100.0
all_households,percentiles_96_99,1981,172100.0,167300.0,99400.0,0.0,2800.0,4100.0,100.0,800.0,11900.0,8200.0,800.0,18300.0,2600.0,7300.0,4800.0,6000.0,4800.0,3400.0,1100.0,200.0,100.0
all_households,percentiles_96_99,1982,172600.0,167000.0,103100.0,0.0,3200.0,4500.0,100.0,500.0,10800.0,6500.0,1000.0,17300.0,2700.0,7100.0,2600.0,7500.0,5600.0,4100.0,1300.0,200.0,100.0
all_households,percentiles_96_99,1983,177900.0,172400.0,104800.0,0.0,3400.0,4700.0,200.0,700.0,11500.0,10700.0,1300.0,15400.0,2600.0,6300.0,3500.0,7400.0,5500.0,4000.0,1200.0,200.0,100.0
all_households,percentiles_96_99,1984,193000.0,187200.0,111700.0,800.0,3200.0,5100.0,200.0,900.0,16100.0,10700.0,1400.0,16100.0,3000.0,6000.0,4100.0,8100.0,5800.0,4200.0,1300.0,200.0,200.0
all_households,percentiles_96_99,1985,195100.0,189400.0,113400.0,1200.0,3500.0,5300.0,200.0,800.0,13400.0,13700.0,1700.0,15800.0,2600.0,5900.0,3800.0,8000.0,5700.0,4100.0,1400.0,200.0,100.0
all_households,percentiles_96_99,1986,212600.0,206800.0,118200.0,1300.0,3700.0,5600.0,200.0,900.0,15500.0,23600.0,2300.0,13400.0,2700.0,6500.0,4100.0,8900.0,5800.0,4000.0,1400.0,200.0,200.0
all_households,percentiles_96_99,1987,210700.0,205400.0,121500.0,1500.0,4300.0,5800.0,200.0,1200.0,17300.0,12500.0,3700.0,13200.0,2700.0,7100.0,5800.0,8600.0,5300.0,3700.0,1400.0,100.0,100.0
all_households,percentiles_96_99,1988,217500.0,212300.0,123500.0,1700.0,4700.0,6100.0,100.0,1200.0,20500.0,10600.0,4000.0,14000.0,2700.0,7200.0,5600.0,10400.0,5200.0,3600.0,1300.0,100.0,100.0
all_households,percentiles_96_99,1989,221700.0,216300.0,125400.0,1900.0,4800.0,6200.0,100.0,1200.0,19400.0,10100.0,4300.0,15800.0,2700.0,7500.0,5600.0,11100.0,5400.0,3700.0,1400.0,100.0,200.0
all_households,percentiles_96_99,1990,215600.0,210000.0,124400.0,2000.0,4800.0,6300.0,100.0,1100.0,19500.0,7000.0,4500.0,15100.0,2600.0,6700.0,5000.0,10700.0,5600.0,3700.0,1400.0,100.0,300.0
all_households,percentiles_96_99,1991,211800.0,206300.0,123900.0,2100.0,4900.0,6600.0,100.0,1000.0,19600.0,6600.0,4100.0,12900.0,2700.0,5900.0,4500.0,11500.0,5400.0,3600.0,1400.0,200.0,200.0
all_households,percentiles_96_99,1992,218800.0,213200.0,128200.0,2500.0,5500.0,7100.0,100.0,1100.0,21500.0,7200.0,4700.0,9300.0,3000.0,5700.0,5100.0,12100.0,5700.0,3700.0,1500.0,200.0,300.0
all_households,percentiles_96_99,1993,220900.0,214700.0,128700.0,2800.0,6100.0,7000.0,100.0,1300.0,21500.0,8400.0,4300.0,7600.0,3000.0,5900.0,5900.0,11900.0,6200.0,4100.0,1600.0,200.0,200.0
all_households,percentiles_96_99,1994,226500.0,218700.0,130300.0,2900.0,6700.0,7200.0,100.0,1400.0,22600.0,7600.0,4200.0,6800.0,3000.0,5800.0,6200.0,13900.0,7700.0,5100.0,1800.0,200.0,600.0
all_households,percentiles_96_99,1995,238300.0,231200.0,136500.0,3400.0,6400.0,7500.0,100.0,1600.0,23100.0,9200.0,3900.0,8500.0,3700.0,6600.0,7100.0,13500.0,7000.0,4700.0,1900.0,200.0,300.0
all_households,percentiles_96_99,1996,248000.0,240400.0,137500.0,3800.0,6200.0,7500.0,100.0,1700.0,24900.0,12300.0,3800.0,8900.0,3400.0,7300.0,7400.0,15600.0,7600.0,5200.0,2200.0,100.0,100.0
all_households,percentiles_96_99,1997,264400.0,256300.0,144500.0,3700.0,5700.0,7700.0,100.0,1800.0,25700.0,17900.0,4000.0,9000.0,3400.0,8700.0,7900.0,16300.0,8000.0,5400.0,2400.0,100.0,100.0
all_households,percentiles_96_99,1998,279200.0,271600.0,152400.0,4000.0,5600.0,8000.0,100.0,1700.0,29400.0,20400.0,3900.0,9000.0,3500.0,8400.0,7300.0,18100.0,7600.0,5200.0,2200.0,100.0,100.0
all_households,percentiles_96_99,1999,292600.0,285800.0,157500.0,4300.0,5700.0,8400.0,100.0,1700.0,30600.0,25600.0,4000.0,8600.0,3700.0,8500.0,7600.0,19500.0,6700.0,4600.0,1900.0,100.0,100.0
all_households,percentiles_96_99,2000,301500.0,293800.0,164100.0,4500.0,5900.0,8800.0,100.0,1700.0,29200.0,25100.0,3800.0,9500.0,3800.0,9200.0,7200.0,20900.0,7700.0,5200.0,2000.0,100.0,300.0
all_households,percentiles_96_99,2001,284500.0,277700.0,168400.0,4600.0,6400.0,9100.0,100.0,1200.0,29100.0,12300.0,3600.0,8700.0,3800.0,6600.0,4700.0,19100.0,6900.0,4600.0,1900.0,200.0,100.0
all_households,percentiles_96_99,2002,273200.0,266400.0,165000.0,6800.0,7000.0,9200.0,100.0,1100.0,28700.0,8700.0,3200.0,5800.0,3300.0,5200.0,3900.0,18500.0,6700.0,4400.0,1800.0,300.0,200.0
all_households,percentiles_96_99,2003,282300.0,275300.0,166900.0,9100.0,8100.0,9500.0,100.0,1600.0,29200.0,11200.0,2900.0,4900.0,3600.0,5600.0,5500.0,17100.0,7000.0,4500.0,2000.0,400.0,100.0
all_households,percentiles_96_99,2004,299700.0,292800.0,170200.0,9700.0,8500.0,9400.0,100.0,2000.0,32800.0,16800.0,2800.0,4700.0,3600.0,6900.0,7000.0,18300.0,7000.0,4500.0,2100.0,200.0,100.0
all_households,percentiles_96_99,2005,323300.0,315600.0,171000.0,10000.0,8800.0,9100.0,100.0,2600.0,38200.0,24400.0,3200.0,6300.0,4100.0,8000.0,9900.0,19900.0,7800.0,5100.0,2400.0,200.0,200.0
all_households,percentiles_96_99,2006,333600.0,325000.0,173600.0,10600.0,8200.0,9200.0,100.0,2800.0,37700.0,25700.0,3800.0,8300.0,4100.0,9300.0,10700.0,20900.0,8600.0,5600.0,2800.0,100.0,100.0
all_households,percentiles_96_99,2007,344500.0,335400.0,178400.0,10800.0,7900.0,9400.0,100.0,2500.0,37800.0,27100.0,4100.0,10000.0,4200.0,11200.0,9200.0,22900.0,9000.0,5800.0,3000.0,100.0,100.0
all_households,percentiles_96_99,2008,318800.0,310700.0,182000.0,11500.0,8200.0,9900.0,100.0,1500.0,34900.0,10200.0,3800.0,7800.0,4600.0,8900.0,4800.0,22600.0,8100.0,5100.0,2700.0,200.0,100.0
all_households,percentiles_96_99,2009,299400.0,290400.0,179500.0,11600.0,8600.0,10300.0,100.0,1200.0,30600.0,5600.0,3400.0,5500.0,3500.0,6200.0,3600.0,20700.0,9000.0,5500.0,2800.0,700.0,100.0
all_households,percentiles_96_99,2010,308000.0,299400.0,182200.0,11300.0,8500.0,10200.0,100.0,1700.0,31000.0,7400.0,3400.0,4300.0,4000.0,6300.0,4600.0,24500.0,8600.0,5100.0,2700.0,600.0,100.0
all_households,percentiles_96_99,2011,315100.0,306400.0,186000.0,11500.0,8500.0,10200.0,100.0,1700.0,32700.0,7600.0,3200.0,3600.0,4300.0,7100.0,4700.0,25400.0,8700.0,5400.0,2800.0,400.0,100.0
all_households,percentiles_96_99,2012,329900.0,321100.0,188400.0,11200.0,8000.0,10100.0,100.0,2000.0,38000.0,11800.0,3400.0,3300.0,4700.0,8400.0,5500.0,26200.0,8800.0,5400.0,3000.0,300.0,0.0
all_households,percentiles_96_99,2013,333700.0,324000.0,188500.0,11600.0,8100.0,10300.0,100.0,2100.0,38500.0,13100.0,3200.0,3000.0,4700.0,8500.0,7300.0,25100.0,9700.0,6100.0,3100.0,200.0,200.0
all_households,percentiles_96_99,2014,346600.0,336400.0,191200.0,11800.0,7600.0,10400.0,100.0,2400.0,38900.0,17800.0,3000.0,2800.0,5000.0,9900.0,8200.0,27400.0,10200.0,6600.0,3400.0,200.0,100.0
all_households,percentiles_96_99,2015,359700.0,349600.0,201200.0,12400.0,7800.0,10700.0,100.0,2300.0,42200.0,17200.0,2800.0,2800.0,4500.0,10000.0,7700.0,27900.0,10200.0,6500.0,3500.0,200.0,0.0
all_households,percentiles_96_99,2016,359500.0,349300.0,205700.0,12700.0,8100.0,10900.0,100.0,2300.0,40100.0,15300.0,2800.0,2800.0,4300.0,9700.0,7600.0,27100.0,10300.0,6500.0,3500.0,100.0,100.0
all_households,top_1_percent,1979,563200.0,557700.0,174400.0,0.0,2700.0,2300.0,100.0,2200.0,59200.0,135200.0,10200.0,35900.0,14200.0,51300.0,59600.0,10300.0,5600.0,4200.0,1300.0,100.0,0.0
all_households,top_1_percent,1980,540300.0,534600.0,183800.0,0.0,2500.0,2600.0,100.0,1900.0,50000.0,120500.0,9600.0,43100.0,14900.0,50900.0,44600.0,10200.0,5600.0,4200.0,1300.0,100.0,100.0
all_households,top_1_percent,1981,537900.0,531800.0,184100.0,0.0,2900.0,3000.0,100.0,1500.0,37600.0,124000.0,11300.0,55600.0,17800.0,47700.0,35500.0,10700.0,6100.0,4400.0,1500.0,100.0,0.0
all_households,top_1_percent,1982,566800.0,559700.0,190900.0,0.0,3000.0,3900.0,100.0,1000.0,42900.0,142500.0,14800.0,56600.0,17500.0,51100.0,23200.0,12300.0,7100.0,5200.0,1700.0,100.0,100.0
all_households,top_1_percent,1983,621400.0,614300.0,202700.0,0.0,3200.0,4200.0,100.0,1400.0,51600.0,178700.0,19600.0,47100.0,16000.0,45200.0,30500.0,13900.0,7100.0,5100.0,1800.0,100.0,100.0
all_households,top_1_percent,1984,687200.0,679500.0,217600.0,500.0,2900.0,4300.0,100.0,1700.0,63500.0,199000.0,24000.0,57000.0,16200.0,40000.0,37100.0,15400.0,7700.0,5600.0,1900.0,100.0,100.0
all_households,top_1_percent,1985,736100.0,728600.0,216700.0,800.0,3200.0,4400.0,100.0,1500.0,66600.0,234100.0,27200.0,58800.0,16500.0,44300.0,36000.0,18200.0,7600.0,5300.0,1900.0,100.0,200.0
all_households,top_1_percent,1986,964300.0,956300.0,213000.0,800.0,3300.0,4400.0,100.0,1600.0,64800.0,465200.0,31800.0,51800.0,15200.0,50100.0,42800.0,11200.0,8000.0,5600.0,2100.0,100.0,300.0
all_households,top_1_percent,1987,772800.0,766400.0,277400.0,1100.0,4300.0,5300.0,100.0,2500.0,98800.0,163600.0,34400.0,60800.0,14200.0,42600.0,45700.0,15400.0,6400.0,4500.0,1700.0,100.0,100.0
all_households,top_1_percent,1988,968100.0,961500.0,338400.0,1300.0,5100.0,5700.0,100.0,3100.0,147800.0,201700.0,31900.0,72100.0,14700.0,55200.0,53400.0,30800.0,6600.0,4700.0,1700.0,0.0,200.0
all_households,top_1_percent,1989,900900.0,894500.0,304800.0,1500.0,5300.0,5800.0,100.0,2700.0,142900.0,167600.0,34400.0,84700.0,15500.0,53300.0,49100.0,26700.0,6300.0,4500.0,1600.0,100.0,100.0
all_households,top_1_percent,1990,871800.0,864600.0,319700.0,1500.0,5200.0,6000.0,100.0,2700.0,145900.0,127000.0,33900.0,82100.0,16800.0,49300.0,46100.0,28300.0,7200.0,4800.0,1700.0,100.0,500.0
all_households,top_1_percent,1991,784300.0,777400.0,303500.0,1700.0,5300.0,5900.0,100.0,2300.0,127600.0,99700.0,36200.0,69200.0,15700.0,43400.0,39600.0,27200.0,6900.0,4800.0,1700.0,100.0,300.0
all_households,top_1_percent,1992,884300.0,877300.0,362400.0,2100.0,5600.0,7700.0,100.0,3000.0,154800.0,114300.0,34900.0,54300.0,17600.0,43500.0,47700.0,29400.0,7000.0,5000.0,1900.0,100.0,0.0
all_households,top_1_percent,1993,850000.0,842700.0,330200.0,2100.0,6100.0,6200.0,100.0,3200.0,144600.0,130600.0,34500.0,44700.0,18600.0,39400.0,56200.0,26100.0,7300.0,5200.0,1900.0,100.0,100.0
all_households,top_1_percent,1994,875900.0,868200.0,320600.0,2500.0,7600.0,8900.0,100.0,3300.0,163400.0,132700.0,34500.0,44000.0,18400.0,41600.0,64000.0,26600.0,7700.0,5500.0,2000.0,100.0,200.0
all_households,top_1_percent,1995,972400.0,965000.0,356700.0,2600.0,8700.0,10000.0,100.0,4000.0,172000.0,157100.0,34900.0,53000.0,17700.0,47800.0,71200.0,29100.0,7500.0,4800.0,2100.0,100.0,400.0
all_households,top_1_percent,1996,1077400.0,1070200.0,375600.0,2800.0,8200.0,10300.0,100.0,4300.0,179000.0,226000.0,34400.0,53600.0,18100.0,49500.0,76000.0,32100.0,7300.0,4900.0,2300.0,100.0,0.0
all_households,top_1_percent,1997,1244100.0,1236100.0,416900.0,2800.0,7100.0,11100.0,100.0,4800.0,197200.0,311600.0,33300.0,56200.0,19900.0,55900.0,82700.0,36500.0,8000.0,5400.0,2500.0,0.0,100.0
all_households,top_1_percent,1998,1413000.0,1405700.0,465500.0,3000.0,7400.0,12000.0,100.0,4800.0,213000.0,403400.0,35500.0,59000.0,18900.0,56500.0,84500.0,42000.0,7400.0,4900.0,2400.0,100.0,0.0
all_households,top_1_percent,1999,1542200.0,1535000.0,515200.0,3400.0,7200.0,13200.0,100.0,5300.0,224600.0,460900.0,35800.0,58600.0,19400.0,60300.0,85500.0,45300.0,7200.0,4700.0,2000.0,100.0,300.0
all_households,top_1_percent,2000,1695200.0,1687300.0,583500.0,3600.0,7800.0,14400.0,100.0,5700.0,224700.0,526600.0,36500.0,66100.0,19500.0,66000.0,85900.0,46900.0,7900.0,5600.0,2200.0,100.0,0.0
all_households,top_1_percent,2001,1355200.0,1348200.0,522700.0,3600.0,8300.0,13800.0,100.0,3600.0,235100.0,288900.0,34800.0,62100.0,21300.0,52200.0,61500.0,40300.0,7000.0,4700.0,2000.0,100.0,100.0
all_households,top_1_percent,2002,1200900.0,1193400.0,468100.0,6500.0,8600.0,12900.0,100.0,2900.0,248600.0,209200.0,33400.0,45800.0,19700.0,43200.0,55900.0,38500.0,7500.0,5100.0,2200.0,200.0,0.0
all_households,top_1_percent,2003,1278400.0,1270800.0,459900.0,9900.0,9100.0,12700.0,100.0,3900.0,252700.0,254200.0,32300.0,42500.0,21000.0,53500.0,82000.0,36800.0,7600.0,5000.0,2400.0,200.0,100.0
all_households,top_1_percent,2004,1524500.0,1516400.0,488500.0,9400.0,9000.0,12800.0,100.0,5200.0,286900.0,386700.0,30500.0,45500.0,21300.0,71900.0,108900.0,39700.0,8100.0,5500.0,2500.0,100.0,0.0
all_households,top_1_percent,2005,1842000.0,1833000.0,515700.0,9200.0,9300.0,13200.0,100.0,7100.0,353800.0,528400.0,34700.0,64000.0,24800.0,81100.0,148000.0,43700.0,9000.0,6000.0,2800.0,100.0,100.0
all_households,top_1_percent,2006,1993200.0,1983900.0,528800.0,9400.0,8900.0,13300.0,100.0,7900.0,362500.0,595000.0,42400.0,86000.0,23900.0,96700.0,162300.0,46600.0,9300.0,6000.0,3200.0,100.0,0.0
all_households,top_1_percent,2007,2099900.0,2090800.0,568700.0,9800.0,8700.0,14100.0,100.0,7200.0,345300.0,668200.0,46200.0,98700.0,23100.0,112000.0,139000.0,49800.0,9000.0,5700.0,3200.0,100.0,0.0
all_households,top_1_percent,2008,1715100.0,1706400.0,559900.0,10400.0,9000.0,14300.0,100.0,4300.0,351300.0,373700.0,42400.0,74200.0,29000.0,100800.0,87400.0,49500.0,8700.0,5400.0,3000.0,200.0,100.0
all_households,top_1_percent,2009,1338600.0,1329200.0,491300.0,11500.0,9300.0,13900.0,100.0,3000.0,330900.0,182300.0,36800.0,51500.0,22100.0,70800.0,63500.0,42300.0,9400.0,5800.0,3200.0,300.0,0.0
all_households,top_1_percent,2010,1536900.0,1527800.0,518500.0,11500.0,8500.0,14000.0,100.0,4400.0,331400.0,287200.0,36900.0,49800.0,23300.0,85700.0,97000.0,59500.0,9100.0,5600.0,3100.0,300.0,100.0
all_households,top_1_percent,2011,1536600.0,1527800.0,530800.0,11600.0,8600.0,14200.0,100.0,4400.0,337800.0,281000.0,34500.0,43400.0,25000.0,80200.0,94700.0,61500.0,8800.0,5600.0,2900.0,200.0,0.0
all_households,top_1_percent,2012,1897800.0,1888100.0,564200.0,11100.0,7700.0,14500.0,100.0,5500.0,393500.0,465600.0,32900.0,45200.0,27500.0,127600.0,121500.0,71300.0,9700.0,6000.0,3400.0,200.0,100.0
all_households,top_1_percent,2013,1597200.0,1587500.0,531200.0,11900.0,7700.0,14400.0,100.0,5500.0,362200.0,307200.0,30400.0,39500.0,27800.0,85400.0,110400.0,53800.0,9700.0,6200.0,3300.0,100.0,0.0
all_households,top_1_percent,2014,1797400.0,1787900.0,560100.0,11600.0,7400.0,14200.0,100.0,6300.0,381000.0,428300.0,26900.0,37500.0,31400.0,102800.0,125400.0,55000.0,9500.0,6100.0,3300.0,100.0,100.0
all_households,top_1_percent,2015,1876500.0,1866100.0,591500.0,12600.0,7400.0,15500.0,100.0,6200.0,409000.0,446400.0,26300.0,38100.0,25400.0,106300.0,124100.0,57200.0,10400.0,6700.0,3600.0,100.0,0.0
all_households,top_1_percent,2016,1788800.0,1779200.0,572600.0,12900.0,8000.0,15300.0,100.0,5800.0,410700.0,390900.0,25000.0,38000.0,22600.0,100100.0,121800.0,55400.0,9600.0,6000.0,3500.0,100.0,0.0
hh_with_children,all_quintiles,1979,74200.0,72600.0,55400.0,0.0,2500.0,2700.0,200.0,700.0,3700.0,2100.0,100.0,1400.0,300.0,600.0,1100.0,1700.0,1700.0,1000.0,200.0,300.0,100.0
hh_with_children,all_quintiles,1980,71100.0,69200.0,53500.0,0.0,2100.0,2700.0,100.0,600.0,3000.0,2000.0,100.0,1600.0,300.0,600.0,900.0,1600.0,1900.0,1000.0,200.0,600.0,200.0
hh_with_children,all_quintiles,1981,70800.0,68900.0,53500.0,0.0,2200.0,2900.0,100.0,500.0,2400.0,1900.0,100.0,1900.0,400.0,700.0,700.0,1600.0,1900.0,1100.0,200.0,500.0,100.0
hh_with_children,all_quintiles,1982,69300.0,67200.0,52600.0,0.0,2400.0,2900.0,100.0,300.0,2100.0,1800.0,100.0,1900.0,400.0,700.0,400.0,1400.0,2200.0,1100.0,200.0,700.0,200.0
hh_with_children,all_quintiles,1983,69900.0,67900.0,52100.0,0.0,2500.0,2900.0,100.0,400.0,2400.0,2600.0,200.0,1800.0,400.0,600.0,600.0,1300.0,2100.0,1000.0,200.0,700.0,200.0
hh_with_children,all_quintiles,1984,75300.0,73500.0,55600.0,300.0,2500.0,3200.0,200.0,500.0,3300.0,2700.0,300.0,1900.0,400.0,600.0,700.0,1400.0,1800.0,1000.0,200.0,400.0,200.0
hh_with_children,all_quintiles,1985,74700.0,72900.0,55200.0,500.0,2600.0,3300.0,100.0,400.0,2900.0,3000.0,300.0,1800.0,400.0,500.0,600.0,1300.0,1800.0,1000.0,200.0,400.0,200.0
hh_with_children,all_quintiles,1986,80200.0,78300.0,56200.0,500.0,2600.0,3400.0,100.0,500.0,3500.0,6200.0,400.0,1600.0,300.0,800.0,700.0,1500.0,1900.0,1000.0,300.0,400.0,200.0
hh_with_children,all_quintiles,1987,77700.0,76000.0,56600.0,600.0,2900.0,3400.0,100.0,600.0,4200.0,2400.0,200.0,1800.0,400.0,700.0,800.0,1300.0,1700.0,900.0,300.0,300.0,200.0
hh_with_children,all_quintiles,1988,79900.0,78100.0,57300.0,700.0,3000.0,3600.0,100.0,600.0,4800.0,2400.0,200.0,1800.0,300.0,700.0,800.0,1800.0,1800.0,900.0,300.0,300.0,300.0
hh_with_children,all_quintiles,1989,82100.0,80300.0,58300.0,800.0,3100.0,3700.0,100.0,600.0,5100.0,2400.0,200.0,2200.0,400.0,800.0,800.0,1900.0,1900.0,1000.0,300.0,300.0,300.0
hh_with_children,all_quintiles,1990,80500.0,78600.0,58000.0,800.0,3100.0,3800.0,100.0,500.0,4800.0,1600.0,200.0,1900.0,400.0,600.0,700.0,2000.0,1900.0,900.0,300.0,300.0,300.0
hh_with_children,all_quintiles,1991,79500.0,77400.0,57300.0,800.0,3100.0,3800.0,100.0,500.0,4700.0,1500.0,300.0,1800.0,400.0,700.0,700.0,1900.0,2100.0,1000.0,300.0,500.0,300.0
hh_with_children,all_quintiles,1992,80500.0,78100.0,57400.0,1000.0,3400.0,3800.0,100.0,500.0,5100.0,1600.0,200.0,1300.0,400.0,600.0,700.0,1900.0,2300.0,1100.0,400.0,700.0,200.0
hh_with_children,all_quintiles,1993,81600.0,79300.0,57900.0,1000.0,3800.0,3800.0,100.0,600.0,5000.0,2000.0,300.0,1000.0,400.0,600.0,900.0,1900.0,2300.0,1100.0,400.0,500.0,300.0
hh_with_children,all_quintiles,1994,83300.0,81200.0,58600.0,1100.0,4100.0,3900.0,100.0,700.0,5500.0,1800.0,200.0,1000.0,400.0,600.0,1000.0,2200.0,2100.0,1100.0,400.0,400.0,200.0
hh_with_children,all_quintiles,1995,88600.0,86400.0,61400.0,1400.0,4300.0,4100.0,100.0,700.0,6000.0,2300.0,300.0,1200.0,500.0,700.0,1200.0,2200.0,2200.0,1200.0,500.0,400.0,200.0
hh_with_children,all_quintiles,1996,89600.0,87500.0,61400.0,1600.0,4200.0,4100.0,100.0,800.0,6100.0,3000.0,200.0,1100.0,400.0,800.0,1100.0,2500.0,2200.0,1100.0,500.0,300.0,200.0
hh_with_children,all_quintiles,1997,94300.0,92100.0,64300.0,1600.0,3900.0,4300.0,100.0,800.0,6300.0,4200.0,300.0,1200.0,500.0,900.0,1200.0,2700.0,2200.0,1300.0,500.0,300.0,200.0
hh_with_children,all_quintiles,1998,100800.0,98700.0,68500.0,1800.0,3900.0,4600.0,100.0,800.0,7000.0,5200.0,300.0,1200.0,500.0,800.0,1200.0,3000.0,2100.0,1100.0,500.0,300.0,200.0
hh_with_children,all_quintiles,1999,107500.0,105400.0,71900.0,2000.0,3800.0,4800.0,100.0,800.0,7700.0,6700.0,300.0,1200.0,500.0,1000.0,1300.0,3300.0,2100.0,1100.0,500.0,300.0,200.0
hh_with_children,all_quintiles,2000,112200.0,110000.0,74200.0,2100.0,4000.0,4900.0,100.0,800.0,7400.0,8100.0,300.0,1400.0,600.0,1200.0,1400.0,3500.0,2100.0,1100.0,500.0,300.0,200.0
hh_with_children,all_quintiles,2001,105800.0,103400.0,72900.0,2100.0,4200.0,4900.0,100.0,500.0,7300.0,4000.0,300.0,1400.0,500.0,900.0,1000.0,3200.0,2400.0,1200.0,600.0,400.0,200.0
hh_with_children,all_quintiles,2002,103000.0,100400.0,71800.0,1800.0,4500.0,4700.0,100.0,500.0,7500.0,2800.0,300.0,1000.0,500.0,700.0,900.0,3200.0,2600.0,1200.0,600.0,700.0,200.0
hh_with_children,all_quintiles,2003,104600.0,102000.0,70900.0,2200.0,5000.0,4700.0,100.0,700.0,7800.0,3500.0,300.0,900.0,500.0,900.0,1300.0,3200.0,2600.0,1200.0,600.0,700.0,200.0
hh_with_children,all_quintiles,2004,111100.0,108500.0,73100.0,2400.0,5600.0,4800.0,100.0,900.0,8700.0,5200.0,300.0,900.0,500.0,1200.0,1600.0,3300.0,2600.0,1300.0,700.0,500.0,200.0
hh_with_children,all_quintiles,2005,115600.0,113100.0,73800.0,2500.0,5700.0,4800.0,100.0,1100.0,9600.0,6800.0,300.0,1200.0,500.0,1200.0,2100.0,3200.0,2500.0,1200.0,700.0,400.0,200.0
hh_with_children,all_quintiles,2006,121300.0,118800.0,75300.0,2600.0,5700.0,4900.0,100.0,1200.0,10300.0,8400.0,500.0,1700.0,500.0,1500.0,2500.0,3400.0,2500.0,1300.0,800.0,400.0,100.0
hh_with_children,all_quintiles,2007,126800.0,124100.0,78900.0,2700.0,5400.0,5100.0,100.0,1100.0,10100.0,9900.0,500.0,2100.0,600.0,1800.0,2300.0,3500.0,2700.0,1400.0,800.0,400.0,100.0
hh_with_children,all_quintiles,2008,119100.0,116100.0,78400.0,2800.0,5400.0,5100.0,100.0,700.0,9000.0,5400.0,500.0,1700.0,600.0,1600.0,1400.0,3500.0,3000.0,1400.0,900.0,500.0,100.0
hh_with_children,all_quintiles,2009,110900.0,106900.0,74600.0,2600.0,5400.0,4900.0,100.0,500.0,8700.0,2500.0,400.0,1100.0,500.0,1100.0,1000.0,3600.0,4000.0,1600.0,1000.0,1300.0,100.0
hh_with_children,all_quintiles,2010,115500.0,111500.0,75000.0,2500.0,5200.0,4900.0,100.0,700.0,9600.0,4600.0,400.0,1100.0,600.0,1400.0,1700.0,3600.0,4000.0,1500.0,1000.0,1400.0,100.0
