household_type,income_group,year,federal_taxes,individual_income_tax,payroll_taxes,corporate_income_tax,excise_taxes
all_households,top_1_percent,1995,339200.0,237000.0,23600.0,75200.0,3300.0
all_households,top_1_percent,1996,375300.0,267500.0,24400.0,80300.0,3100.0
all_households,top_1_percent,1997,420500.0,303500.0,26100.0,87500.0,3300.0
all_households,top_1_percent,1998,458200.0,337400.0,28000.0,89300.0,3500.0
all_households,top_1_percent,1999,503100.0,377600.0,30500.0,90800.0,4100.0
all_households,top_1_percent,2000,547200.0,418700.0,33100.0,91700.0,3700.0
all_households,top_1_percent,2001,434100.0,333700.0,32100.0,65000.0,3200.0
all_households,top_1_percent,2002,383300.0,290800.0,30400.0,58900.0,3100.0
all_households,top_1_percent,2003,387600.0,268000.0,30200.0,86000.0,3400.0
all_households,top_1_percent,2004,456900.0,308100.0,30700.0,114100.0,4000.0
all_households,top_1_percent,2005,556000.0,364600.0,31700.0,155200.0,4500.0
all_households,top_1_percent,2006,594300.0,387800.0,32400.0,170200.0,3900.0
all_households,top_1_percent,2007,592700.0,409700.0,33800.0,146200.0,3100.0
all_households,top_1_percent,2008,481100.0,351100.0,34700.0,91700.0,3600.0
all_households,top_1_percent,2009,384800.0,282000.0,33600.0,66500.0,2700.0
all_households,top_1_percent,2010,449500.0,311000.0,33800.0,101400.0,3400.0
all_households,top_1_percent,2011,446100.0,311900.0,31900.0,99100.0,3200.0
all_households,top_1_percent,2012,541800.0,378300.0,32700.0,127000.0,3800.0
all_households,top_1_percent,2013,537400.0,379000.0,38700.0,116000.0,3800.0
all_households,top_1_percent,2014,604300.0,430500.0,38500.0,131700.0,3500.0
all_households,top_1_percent,2015,625700.0,450000.0,41900.0,130300.0,3500.0
all_households,top_1_percent,2016,595900.0,423100.0,41500.0,127700.0,3600.0
hh_with_children,all_quintiles,1979,16300.0,7800.0,5900.0,1900.0,700.0
hh_with_children,all_quintiles,1980,15700.0,8000.0,5700.0,1500.0,600.0
hh_with_children,all_quintiles,1981,16100.0,8200.0,6200.0,1200.0,500.0
hh_with_children,all_quintiles,1982,14800.0,7300.0,6200.0,700.0,600.0
hh_with_children,all_quintiles,1983,14800.0,7000.0,6300.0,900.0,700.0
hh_with_children,all_quintiles,1984,16300.0,7400.0,7000.0,1100.0,800.0
hh_with_children,all_quintiles,1985,16100.0,7200.0,7100.0,1000.0,800.0
hh_with_children,all_quintiles,1986,17400.0,8100.0,7400.0,1200.0,700.0
hh_with_children,all_quintiles,1987,17200.0,7700.0,7400.0,1400.0,700.0
hh_with_children,all_quintiles,1988,17700.0,7900.0,7800.0,1400.0,700.0
hh_with_children,all_quintiles,1989,18100.0,8000.0,8000.0,1400.0,700.0
hh_with_children,all_quintiles,1990,17800.0,7700.0,8200.0,1200.0,700.0
hh_with_children,all_quintiles,1991,17700.0,7500.0,8200.0,1200.0,800.0
hh_with_children,all_quintiles,1992,17800.0,7500.0,8200.0,1300.0,800.0
hh_with_children,all_quintiles,1993,18600.0,7900.0,8300.0,1500.0,900.0
hh_with_children,all_quintiles,1994,19000.0,7900.0,8600.0,1600.0,900.0
hh_with_children,all_quintiles,1995,20500.0,8700.0,8900.0,1900.0,900.0
hh_with_children,all_quintiles,1996,20600.0,8900.0,8900.0,1900.0,900.0
hh_with_children,all_quintiles,1997,21900.0,9700.0,9300.0,2000.0,900.0
hh_with_children,all_quintiles,1998,22900.0,10200.0,9800.0,2000.0,900.0
hh_with_children,all_quintiles,1999,24900.0,11500.0,10200.0,2100.0,1000.0
hh_with_children,all_quintiles,2000,26300.0,12600.0,10400.0,2200.0,1000.0
hh_with_children,all_quintiles,2001,23100.0,10300.0,10400.0,1500.0,900.0
hh_with_children,all_quintiles,2002,21800.0,9300.0,10200.0,1400.0,900.0
hh_with_children,all_quintiles,2003,20900.0,8000.0,10100.0,1900.0,900.0
hh_with_children,all_quintiles,2004,22600.0,8900.0,10300.0,2500.0,900.0
hh_with_children,all_quintiles,2005,24000.0,9500.0,10400.0,3200.0,900.0
hh_with_children,all_quintiles,2006,25500.0,10400.0,10500.0,3800.0,800.0
hh_with_children,all_quintiles,2007,26300.0,11300.0,10900.0,3400.0,700.0
hh_with_children,all_quintiles,2008,22400.0,8700.0,10900.0,2100.0,700.0
hh_with_children,all_quintiles,2009,20100.0,7300.0,10600.0,1500.0,700.0
hh_with_children,all_quintiles,2010,22000.0,8400.0,10500.0,2400.0,700.0
hh_with_children,all_quintiles,2011,21300.0,9200.0,9200.0,2200.0,700.0
hh_with_children,all_quintiles,2012,22900.0,10400.0,9200.0,2500.0,800.0
hh_with_children,all_quintiles,2013,25600.0,11100.0,11000.0,2800.0,800.0
hh_with_children,all_quintiles,2014,27000.0,12000.0,11100.0,3100.0,900.0
hh_with_children,all_quintiles,2015,28700.0,13200.0,11600.0,3100.0,900.0
hh_with_children,all_quintiles,2016,27900.0,12500.0,11700.0,2900.0,800.0
hh_with_children,lowest_quintile,1979,2300.0,-100.0,1700.0,300.0,400.0
hh_with_children,lowest_quintile,1980,2100.0,-100.0,1600.0,200.0,300.0
hh_with_children,lowest_quintile,1981,2300.0,0.0,1700.0,200.0,300.0
hh_with_children,lowest_quintile,1982,2100.0,0.0,1600.0,100.0,300.0
hh_with_children,lowest_quintile,1983,2200.0,0.0,1600.0,100.0,400.0
hh_with_children,lowest_quintile,1984,2700.0,100.0,1900.0,200.0,600.0
hh_with_children,lowest_quintile,1985,2500.0,0.0,1800.0,100.0,500.0
hh_with_children,lowest_quintile,1986,2400.0,0.0,1800.0,100.0,400.0
hh_with_children,lowest_quintile,1987,1900.0,-200.0,1600.0,200.0,400.0
hh_with_children,lowest_quintile,1988,1800.0,-400.0,1700.0,200.0,400.0
hh_with_children,lowest_quintile,1989,1800.0,-600.0,1800.0,200.0,400.0
hh_with_children,lowest_quintile,1990,2100.0,-500.0,2000.0,200.0,400.0
hh_with_children,lowest_quintile,1991,2000.0,-700.0,2000.0,200.0,500.0
hh_with_children,lowest_quintile,1992,1800.0,-800.0,2000.0,200.0,500.0
hh_with_children,lowest_quintile,1993,1800.0,-1000.0,2000.0,200.0,600.0
hh_with_children,lowest_quintile,1994,1400.0,-1400.0,2000.0,200.0,600.0
hh_with_children,lowest_quintile,1995,1300.0,-1800.0,2300.0,200.0,600.0
hh_with_children,lowest_quintile,1996,1100.0,-2000.0,2300.0,300.0,600.0
hh_with_children,lowest_quintile,1997,1200.0,-2200.0,2500.0,300.0,600.0
hh_with_children,lowest_quintile,1998,1300.0,-2400.0,2800.0,300.0,600.0
hh_with_children,lowest_quintile,1999,1500.0,-2300.0,2900.0,300.0,700.0
hh_with_children,lowest_quintile,2000,1200.0,-2400.0,2800.0,200.0,600.0
hh_with_children,lowest_quintile,2001,1000.0,-2500.0,2800.0,200.0,600.0
hh_with_children,lowest_quintile,2002,900.0,-2700.0,2800.0,200.0,600.0
hh_with_children,lowest_quintile,2003,900.0,-2600.0,2700.0,200.0,600.0
hh_with_children,lowest_quintile,2004,800.0,-2800.0,2800.0,200.0,500.0
hh_with_children,lowest_quintile,2005,800.0,-3000.0,2800.0,300.0,600.0
hh_with_children,lowest_quintile,2006,900.0,-3000.0,2900.0,300.0,600.0
hh_with_children,lowest_quintile,2007,700.0,-3300.0,3300.0,300.0,400.0
hh_with_children,lowest_quintile,2008,-800.0,-4700.0,3200.0,200.0,500.0
hh_with_children,lowest_quintile,2009,-1200.0,-4800.0,2900.0,200.0,500.0
hh_with_children,lowest_quintile,2010,-1200.0,-4800.0,2900.0,200.0,500.0
hh_with_children,lowest_quintile,2011,-1100.0,-4400.0,2600.0,200.0,500.0
hh_with_children,lowest_quintile,2012,-1000.0,-4200.0,2500.0,200.0,500.0
hh_with_children,lowest_quintile,2013,-700.0,-4400.0,3000.0,200.0,500.0
hh_with_children,lowest_quintile,2014,-700.0,-4500.0,3000.0,300.0,600.0
hh_with_children,lowest_quintile,2015,-800.0,-4800.0,3200.0,200.0,600.0
hh_with_children,lowest_quintile,2016,-700.0,-4700.0,3300.0,200.0,500.0
hh_with_children,second_quintile,1979,8200.0,2400.0,4500.0,700.0,600.0
hh_with_children,second_quintile,1980,7900.0,2500.0,4300.0,600.0,500.0
hh_with_children,second_quintile,1981,8300.0,2700.0,4600.0,500.0,400.0
hh_with_children,second_quintile,1982,7600.0,2400.0,4500.0,300.0,500.0
hh_with_children,second_quintile,1983,7500.0,2100.0,4400.0,400.0,500.0
hh_with_children,second_quintile,1984,8400.0,2400.0,5000.0,400.0,600.0
hh_with_children,second_quintile,1985,8400.0,2300.0,5100.0,400.0,600.0
hh_with_children,second_quintile,1986,8600.0,2400.0,5200.0,400.0,600.0
hh_with_children,second_quintile,1987,8100.0,1800.0,5100.0,500.0,600.0
hh_with_children,second_quintile,1988,8400.0,1800.0,5500.0,500.0,600.0
hh_with_children,second_quintile,1989,8100.0,1600.0,5500.0,500.0,600.0
hh_with_children,second_quintile,1990,8800.0,2000.0,5800.0,500.0,600.0
hh_with_children,second_quintile,1991,8400.0,1700.0,5600.0,400.0,700.0
hh_with_children,second_quintile,1992,8000.0,1400.0,5400.0,500.0,700.0
hh_with_children,second_quintile,1993,8000.0,1400.0,5400.0,500.0,700.0
hh_with_children,second_quintile,1994,7800.0,1100.0,5400.0,600.0,800.0
hh_with_children,second_quintile,1995,8300.0,1100.0,5700.0,600.0,800.0
hh_with_children,second_quintile,1996,8100.0,1000.0,5700.0,600.0,700.0
hh_with_children,second_quintile,1997,8400.0,1200.0,5900.0,600.0,700.0
hh_with_children,second_quintile,1998,8300.0,700.0,6200.0,600.0,700.0
hh_with_children,second_quintile,1999,8600.0,700.0,6400.0,600.0,900.0
hh_with_children,second_quintile,2000,8500.0,700.0,6500.0,600.0,800.0
hh_with_children,second_quintile,2001,7300.0,-200.0,6400.0,400.0,700.0
hh_with_children,second_quintile,2002,6700.0,-500.0,6200.0,400.0,700.0
hh_with_children,second_quintile,2003,6000.0,-1300.0,6100.0,500.0,700.0
hh_with_children,second_quintile,2004,6200.0,-1200.0,6100.0,600.0,700.0
hh_with_children,second_quintile,2005,6300.0,-1400.0,6300.0,800.0,700.0
hh_with_children,second_quintile,2006,6600.0,-1300.0,6400.0,800.0,600.0
hh_with_children,second_quintile,2007,7200.0,-1000.0,6900.0,800.0,600.0
hh_with_children,second_quintile,2008,4900.0,-2700.0,6600.0,500.0,600.0
hh_with_children,second_quintile,2009,4200.0,-3000.0,6200.0,300.0,600.0
hh_with_children,second_quintile,2010,4400.0,-2700.0,6100.0,500.0,600.0
hh_with_children,second_quintile,2011,4500.0,-2000.0,5400.0,500.0,600.0
hh_with_children,second_quintile,2012,4400.0,-2100.0,5300.0,500.0,600.0
hh_with_children,second_quintile,2013,5500.0,-1900.0,6300.0,600.0,600.0
hh_with_children,second_quintile,2014,5600.0,-2100.0,6400.0,600.0,700.0
hh_with_children,second_quintile,2015,6100.0,-1900.0,6700.0,600.0,700.0
hh_with_children,second_quintile,2016,6300.0,-1700.0,6800.0,600.0,700.0
hh_with_children,middle_quintile,1979,14000.0,5700.0,6600.0,1100.0,700.0
hh_with_children,middle_quintile,1980,13700.0,5900.0,6400.0,900.0,600.0
hh_with_children,middle_quintile,1981,14300.0,6200.0,6900.0,700.0,500.0
hh_with_children,middle_quintile,1982,13500.0,5600.0,6900.0,400.0,600.0
hh_with_children,middle_quintile,1983,13100.0,5000.0,6800.0,600.0,700.0
hh_with_children,middle_quintile,1984,14100.0,5200.0,7500.0,700.0,700.0
hh_with_children,middle_quintile,1985,14300.0,5200.0,7800.0,600.0,700.0
hh_with_children,middle_quintile,1986,14800.0,5300.0,8100.0,600.0,700.0
hh_with_children,middle_quintile,1987,14400.0,4700.0,8200.0,800.0,700.0
hh_with_children,middle_quintile,1988,14900.0,4800.0,8600.0,800.0,700.0
hh_with_children,middle_quintile,1989,15000.0,4900.0,8700.0,800.0,700.0
hh_with_children,middle_quintile,1990,15200.0,4900.0,8800.0,800.0,700.0
hh_with_children,middle_quintile,1991,15000.0,4800.0,8700.0,700.0,800.0
hh_with_children,middle_quintile,1992,14800.0,4600.0,8600.0,800.0,800.0
hh_with_children,middle_quintile,1993,14800.0,4500.0,8600.0,800.0,800.0
hh_with_children,middle_quintile,1994,15100.0,4500.0,8800.0,900.0,900.0
hh_with_children,middle_quintile,1995,15600.0,4600.0,9100.0,1000.0,900.0
hh_with_children,middle_quintile,1996,15700.0,4700.0,9200.0,1100.0,800.0
hh_with_children,middle_quintile,1997,16300.0,5000.0,9400.0,1100.0,800.0
hh_with_children,middle_quintile,1998,16100.0,4300.0,9900.0,1000.0,900.0
hh_with_children,middle_quintile,1999,16600.0,4400.0,10200.0,1000.0,1000.0
hh_with_children,middle_quintile,2000,16600.0,4400.0,10300.0,1000.0,900.0
hh_with_children,middle_quintile,2001,15100.0,3300.0,10300.0,700.0,900.0
hh_with_children,middle_quintile,2002,14300.0,3000.0,9800.0,600.0,900.0
hh_with_children,middle_quintile,2003,13200.0,1900.0,9700.0,800.0,800.0
hh_with_children,middle_quintile,2004,13900.0,2200.0,9900.0,1000.0,800.0
hh_with_children,middle_quintile,2005,14200.0,2100.0,10000.0,1300.0,800.0
hh_with_children,middle_quintile,2006,14500.0,2200.0,10200.0,1400.0,700.0
hh_with_children,middle_quintile,2007,15100.0,2600.0,10600.0,1300.0,700.0
hh_with_children,middle_quintile,2008,12400.0,600.0,10400.0,800.0,700.0
hh_with_children,middle_quintile,2009,11800.0,600.0,9900.0,600.0,700.0
hh_with_children,middle_quintile,2010,12200.0,900.0,9800.0,800.0,700.0
hh_with_children,middle_quintile,2011,11900.0,1900.0,8500.0,800.0,700.0
hh_with_children,middle_quintile,2012,12100.0,1900.0,8600.0,900.0,800.0
hh_with_children,middle_quintile,2013,14000.0,2200.0,10000.0,1000.0,800.0
hh_with_children,middle_quintile,2014,14400.0,2200.0,10300.0,1100.0,900.0
hh_with_children,middle_quintile,2015,15100.0,2500.0,10600.0,1000.0,900.0
hh_with_children,middle_quintile,2016,15400.0,2700.0,10800.0,1000.0,800.0
hh_with_children,fourth_quintile,1979,20600.0,9900.0,8300.0,1700.0,800.0
hh_with_children,fourth_quintile,1980,20600.0,10300.0,8200.0,1300.0,700.0
hh_with_children,fourth_quintile,1981,21800.0,10900.0,9200.0,1100.0,600.0
hh_with_children,fourth_quintile,1982,20400.0,9900.0,9200.0,700.0,700.0
hh_with_children,fourth_quintile,1983,19900.0,8900.0,9300.0,900.0,800.0
hh_with_children,fourth_quintile,1984,21400.0,9300.0,10200.0,1000.0,900.0
hh_with_children,fourth_quintile,1985,21400.0,9100.0,10500.0,900.0,900.0
hh_with_children,fourth_quintile,1986,22300.0,9500.0,11000.0,1000.0,800.0
hh_with_children,fourth_quintile,1987,22000.0,8700.0,11200.0,1300.0,800.0
hh_with_children,fourth_quintile,1988,22700.0,8900.0,11700.0,1300.0,800.0
hh_with_children,fourth_quintile,1989,23000.0,9000.0,11900.0,1200.0,800.0
hh_with_children,fourth_quintile,1990,23200.0,9000.0,12100.0,1200.0,800.0
hh_with_children,fourth_quintile,1991,22900.0,8700.0,12200.0,1100.0,900.0
hh_with_children,fourth_quintile,1992,22800.0,8500.0,12100.0,1100.0,1000.0
hh_with_children,fourth_quintile,1993,23100.0,8600.0,12200.0,1300.0,1000.0
hh_with_children,fourth_quintile,1994,23700.0,8700.0,12500.0,1400.0,1100.0
hh_with_children,fourth_quintile,1995,24300.0,8900.0,12800.0,1600.0,1100.0
hh_with_children,fourth_quintile,1996,24800.0,9200.0,13100.0,1600.0,1000.0
hh_with_children,fourth_quintile,1997,25600.0,9600.0,13400.0,1600.0,900.0
hh_with_children,fourth_quintile,1998,26100.0,9500.0,14100.0,1600.0,1000.0
hh_with_children,fourth_quintile,1999,26800.0,9600.0,14400.0,1600.0,1100.0
hh_with_children,fourth_quintile,2000,27500.0,10000.0,14800.0,1600.0,1100.0
hh_with_children,fourth_quintile,2001,25600.0,8600.0,14800.0,1100.0,1000.0
hh_with_children,fourth_quintile,2002,24300.0,8000.0,14300.0,1000.0,1000.0
hh_with_children,fourth_quintile,2003,23100.0,6500.0,14300.0,1300.0,1000.0
hh_with_children,fourth_quintile,2004,23800.0,6800.0,14500.0,1600.0,1000.0
hh_with_children,fourth_quintile,2005,24700.0,7000.0,14600.0,2100.0,1000.0
hh_with_children,fourth_quintile,2006,25400.0,7300.0,14900.0,2300.0,900.0
hh_with_children,fourth_quintile,2007,26000.0,7800.0,15300.0,2000.0,800.0
hh_with_children,fourth_quintile,2008,23000.0,5900.0,15200.0,1200.0,800.0
hh_with_children,fourth_quintile,2009,22000.0,5600.0,14700.0,1000.0,700.0
hh_with_children,fourth_quintile,2010,22800.0,6200.0,14700.0,1300.0,700.0
hh_with_children,fourth_quintile,2011,22300.0,7400.0,12800.0,1200.0,800.0
hh_with_children,fourth_quintile,2012,22900.0,7700.0,13000.0,1400.0,800.0
hh_with_children,fourth_quintile,2013,25800.0,8200.0,15200.0,1600.0,800.0
hh_with_children,fourth_quintile,2014,26900.0,8600.0,15500.0,1700.0,1000.0
hh_with_children,fourth_quintile,2015,28000.0,9200.0,16100.0,1700.0,1100.0
hh_with_children,fourth_quintile,2016,28400.0,9600.0,16200.0,1700.0,1000.0
hh_with_children,highest_quintile,1979,45600.0,27900.0,9500.0,7100.0,1200.0
hh_with_children,highest_quintile,1980,44900.0,28600.0,9700.0,5600.0,1000.0
hh_with_children,highest_quintile,1981,45000.0,28900.0,10700.0,4500.0,900.0
hh_with_children,highest_quintile,1982,41000.0,26200.0,11300.0,2600.0,900.0
hh_with_children,highest_quintile,1983,43100.0,26400.0,11900.0,3700.0,1100.0
hh_with_children,highest_quintile,1984,46400.0,27600.0,13200.0,4400.0,1300.0
hh_with_children,highest_quintile,1985,45400.0,26700.0,13500.0,3900.0,1300.0
hh_with_children,highest_quintile,1986,53100.0,32700.0,14100.0,4900.0,1300.0
hh_with_children,highest_quintile,1987,54500.0,33100.0,14600.0,5500.0,1300.0
hh_with_children,highest_quintile,1988,56300.0,34200.0,15200.0,5500.0,1300.0
hh_with_children,highest_quintile,1989,57100.0,34700.0,15500.0,5600.0,1200.0
hh_with_children,highest_quintile,1990,54000.0,32000.0,16000.0,4800.0,1300.0
hh_with_children,highest_quintile,1991,54700.0,31800.0,17000.0,4500.0,1400.0
hh_with_children,highest_quintile,1992,56600.0,33100.0,17000.0,5000.0,1400.0
hh_with_children,highest_quintile,1993,60400.0,35400.0,17400.0,6100.0,1400.0
hh_with_children,highest_quintile,1994,62500.0,36200.0,18300.0,6400.0,1500.0
hh_with_children,highest_quintile,1995,68900.0,40900.0,18800.0,7700.0,1600.0
hh_with_children,highest_quintile,1996,73400.0,44700.0,19200.0,8000.0,1400.0
hh_with_children,highest_quintile,1997,78100.0,48100.0,19800.0,8700.0,1400.0
hh_with_children,highest_quintile,1998,84100.0,53100.0,21000.0,8500.0,1500.0
hh_with_children,highest_quintile,1999,92200.0,59400.0,21800.0,9200.0,1800.0
hh_with_children,highest_quintile,2000,98500.0,64700.0,22500.0,9600.0,1700.0
hh_with_children,highest_quintile,2001,85900.0,54900.0,22800.0,6600.0,1600.0
hh_with_children,highest_quintile,2002,78500.0,49100.0,22200.0,5700.0,1400.0
hh_with_children,highest_quintile,2003,78300.0,46000.0,22300.0,8600.0,1400.0
hh_with_children,highest_quintile,2004,84800.0,49800.0,22700.0,10900.0,1500.0
hh_with_children,highest_quintile,2005,93500.0,54800.0,22800.0,14400.0,1400.0
hh_with_children,highest_quintile,2006,103300.0,61000.0,23500.0,17500.0,1300.0
hh_with_children,highest_quintile,2007,107700.0,66700.0,24200.0,15700.0,1200.0
hh_with_children,highest_quintile,2008,90700.0,56300.0,24100.0,9100.0,1200.0
hh_with_children,highest_quintile,2009,79900.0,48200.0,24200.0,6400.0,1100.0
hh_with_children,highest_quintile,2010,89700.0,53700.0,24100.0,10800.0,1100.0
hh_with_children,highest_quintile,2011,86000.0,53900.0,21100.0,9700.0,1200.0
hh_with_children,highest_quintile,2012,97200.0,62300.0,21700.0,11900.0,1300.0
hh_with_children,highest_quintile,2013,104100.0,64600.0,25700.0,12500.0,1300.0
hh_with_children,highest_quintile,2014,112400.0,70700.0,26000.0,14200.0,1500.0
hh_with_children,highest_quintile,2015,119100.0,76300.0,27100.0,14200.0,1500.0
hh_with_children,highest_quintile,2016,112800.0,71300.0,27000.0,13000.0,1400.0
hh_with_children,percentiles_81_90,1979,29300.0,15900.0,9600.0,2800.0,1000.0
hh_with_children,percentiles_81_90,1980,29500.0,16700.0,9800.0,2200.0,800.0
hh_with_children,percentiles_81_90,1981,30400.0,17300.0,10700.0,1700.0,700.0
hh_with_children,percentiles_81_90,1982,28300.0,15500.0,11000.0,1100.0,800.0
hh_with_children,percentiles_81_90,1983,28100.0,14300.0,11500.0,1300.0,900.0
hh_with_children,percentiles_81_90,1984,29800.0,14600.0,12600.0,1600.0,1000.0
hh_with_children,percentiles_81_90,1985,30100.0,14700.0,13000.0,1400.0,1000.0
hh_with_children,percentiles_81_90,1986,31700.0,15400.0,13800.0,1500.0,1000.0
hh_with_children,percentiles_81_90,1987,32100.0,15100.0,13900.0,2000.0,1000.0
hh_with_children,percentiles_81_90,1988,32900.0,15400.0,14500.0,1900.0,1100.0
hh_with_children,percentiles_81_90,1989,33400.0,15700.0,14700.0,2000.0,1000.0
hh_with_children,percentiles_81_90,1990,33600.0,15500.0,15200.0,1900.0,1000.0
hh_with_children,percentiles_81_90,1991,33400.0,15200.0,15400.0,1700.0,1100.0
hh_with_children,percentiles_81_90,1992,33400.0,14900.0,15500.0,1800.0,1100.0
hh_with_children,percentiles_81_90,1993,33500.0,15000.0,15400.0,2000.0,1100.0
hh_with_children,percentiles_81_90,1994,34600.0,15300.0,15800.0,2200.0,1200.0
hh_with_children,percentiles_81_90,1995,36500.0,16200.0,16600.0,2400.0,1300.0
hh_with_children,percentiles_81_90,1996,37200.0,16700.0,16700.0,2500.0,1200.0
hh_with_children,percentiles_81_90,1997,38600.0,17600.0,17200.0,2600.0,1100.0
hh_with_children,percentiles_81_90,1998,40000.0,18200.0,18100.0,2400.0,1200.0
hh_with_children,percentiles_81_90,1999,41800.0,19200.0,18700.0,2500.0,1400.0
hh_with_children,percentiles_81_90,2000,43000.0,20100.0,19000.0,2500.0,1400.0
hh_with_children,percentiles_81_90,2001,41000.0,18400.0,19700.0,1700.0,1300.0
hh_with_children,percentiles_81_90,2002,38400.0,16900.0,18900.0,1500.0,1100.0
hh_with_children,percentiles_81_90,2003,36800.0,14600.0,18900.0,2100.0,1100.0
hh_with_children,percentiles_81_90,2004,38200.0,15300.0,19200.0,2600.0,1200.0
hh_with_children,percentiles_81_90,2005,39700.0,15900.0,19400.0,3300.0,1200.0
hh_with_children,percentiles_81_90,2006,41200.0,16700.0,19800.0,3800.0,1000.0
hh_with_children,percentiles_81_90,2007,42100.0,17600.0,20300.0,3300.0,1000.0
hh_with_children,percentiles_81_90,2008,38300.0,15300.0,20200.0,1900.0,900.0
hh_with_children,percentiles_81_90,2009,37300.0,14800.0,20200.0,1500.0,900.0
hh_with_children,percentiles_81_90,2010,38100.0,15300.0,19900.0,2000.0,900.0
hh_with_children,percentiles_81_90,2011,37400.0,17100.0,17300.0,2000.0,900.0
hh_with_children,percentiles_81_90,2012,38800.0,17900.0,17700.0,2200.0,1000.0
hh_with_children,percentiles_81_90,2013,43200.0,18700.0,20700.0,2800.0,1000.0
hh_with_children,percentiles_81_90,2014,44700.0,19600.0,21100.0,2800.0,1200.0
hh_with_children,percentiles_81_90,2015,46900.0,21100.0,21700.0,2800.0,1300.0
hh_with_children,percentiles_81_90,2016,47100.0,21300.0,21800.0,2900.0,1200.0
hh_with_children,percentiles_91_95,1979,38600.0,22900.0,10000.0,4600.0,1100.0
hh_with_children,percentiles_91_95,1980,38700.0,24100.0,9900.0,3700.0,1000.0
hh_with_children,percentiles_91_95,1981,39600.0,24600.0,11300.0,2700.0,900.0
hh_with_children,percentiles_91_95,1982,36500.0,22100.0,12000.0,1500.0,900.0
hh_with_children,percentiles_91_95,1983,36200.0,20600.0,12400.0,2100.0,1100.0
hh_with_children,percentiles_91_95,1984,38500.0,21000.0,13900.0,2400.0,1200.0
hh_with_children,percentiles_91_95,1985,38800.0,21300.0,14100.0,2300.0,1200.0
hh_with_children,percentiles_91_95,1986,40800.0,22500.0,14700.0,2300.0,1200.0
hh_with_children,percentiles_91_95,1987,43800.0,23700.0,15500.0,3200.0,1300.0
hh_with_children,percentiles_91_95,1988,44200.0,23800.0,16100.0,3000.0,1300.0
hh_with_children,percentiles_91_95,1989,44500.0,24100.0,16100.0,3100.0,1200.0
hh_with_children,percentiles_91_95,1990,44100.0,23200.0,16800.0,2800.0,1200.0
hh_with_children,percentiles_91_95,1991,44700.0,23100.0,17600.0,2600.0,1300.0
hh_with_children,percentiles_91_95,1992,45000.0,23200.0,17600.0,2800.0,1400.0
hh_with_children,percentiles_91_95,1993,46600.0,23700.0,18100.0,3400.0,1400.0
hh_with_children,percentiles_91_95,1994,47600.0,24300.0,18200.0,3500.0,1600.0
hh_with_children,percentiles_91_95,1995,50100.0,25700.0,19200.0,3800.0,1500.0
hh_with_children,percentiles_91_95,1996,51600.0,27000.0,19400.0,3900.0,1400.0
hh_with_children,percentiles_91_95,1997,54200.0,28500.0,19900.0,4300.0,1400.0
hh_with_children,percentiles_91_95,1998,57000.0,30800.0,20800.0,3900.0,1400.0
hh_with_children,percentiles_91_95,1999,60300.0,33000.0,21400.0,4100.0,1700.0
hh_with_children,percentiles_91_95,2000,62700.0,34600.0,22200.0,4200.0,1700.0
hh_with_children,percentiles_91_95,2001,58600.0,31600.0,22800.0,2700.0,1500.0
hh_with_children,percentiles_91_95,2002,55600.0,29300.0,22400.0,2500.0,1400.0
hh_with_children,percentiles_91_95,2003,53400.0,26300.0,22400.0,3400.0,1300.0
hh_with_children,percentiles_91_95,2004,55900.0,27400.0,22900.0,4200.0,1400.0
hh_with_children,percentiles_91_95,2005,58500.0,29000.0,22800.0,5400.0,1300.0
hh_with_children,percentiles_91_95,2006,61200.0,30600.0,23200.0,6200.0,1200.0
hh_with_children,percentiles_91_95,2007,62700.0,32400.0,23900.0,5400.0,1100.0
hh_with_children,percentiles_91_95,2008,58600.0,30400.0,24100.0,3100.0,1100.0
hh_with_children,percentiles_91_95,2009,55900.0,28000.0,24500.0,2400.0,1000.0
hh_with_children,percentiles_91_95,2010,57500.0,29100.0,24300.0,3100.0,1000.0
hh_with_children,percentiles_91_95,2011,56200.0,30900.0,21000.0,3300.0,1100.0
hh_with_children,percentiles_91_95,2012,58800.0,32700.0,21400.0,3600.0,1200.0
hh_with_children,percentiles_91_95,2013,64700.0,33800.0,25500.0,4300.0,1200.0
hh_with_children,percentiles_91_95,2014,67500.0,35600.0,25600.0,4800.0,1400.0
hh_with_children,percentiles_91_95,2015,70100.0,37600.0,26200.0,4800.0,1400.0
hh_with_children,percentiles_91_95,2016,70500.0,38100.0,26600.0,4500.0,1300.0
hh_with_children,percentiles_96_99,1979,62400.0,41900.0,8700.0,10300.0,1500.0
hh_with_children,percentiles_96_99,1980,61500.0,42800.0,9400.0,8000.0,1300.0
hh_with_children,percentiles_96_99,1981,59900.0,42400.0,10300.0,6100.0,1100.0
hh_with_children,percentiles_96_99,1982,55100.0,39200.0,11500.0,3300.0,1100.0
hh_with_children,percentiles_96_99,1983,54700.0,36300.0,12500.0,4600.0,1300.0
hh_with_children,percentiles_96_99,1984,58000.0,37500.0,13800.0,5100.0,1600.0
hh_with_children,percentiles_96_99,1985,57700.0,37100.0,14300.0,4800.0,1500.0
hh_with_children,percentiles_96_99,1986,64600.0,43300.0,14500.0,5200.0,1500.0
hh_with_children,percentiles_96_99,1987,69600.0,45900.0,15200.0,7000.0,1500.0
